species_key,observations_total,scientific_name,common_name,observations_after_assessment_year
4266337,826,Myotis punicus,Maghrebian Mouse-eared Bat,32
2439789,823,Proechimys semispinosus,Gorgona Island Spiny-rat,657
2435994,820,Sorex caecutiens,Laxmann's Shrew,26
2435382,819,Pseudantechinus macdonnellensis,Fat-tailed False Antechinus,49
5847373,816,Martes caurina,Pacific Marten,
7262032,815,Chlorocebus tantalus,Budgett's Tantalus (Budgetti),318
4266289,813,Hypsugo ariel,Ariel Pipistrelle,11
2436663,805,Saimiri boliviensis,Black-capped Squirrel Monkey,674
5220077,805,Lagenorhynchus obscurus,Dusky Dolphin,175
2433356,803,Cardioderma cor,African False Vampire Bat,61
2436617,802,Macaca silenus,Lion-tailed Macaque,628
2440978,801,Ozotoceros bezoarticus,Pampas Deer,703
2437605,800,Sphiggurus spinosus,Paraguaian Hairy Dwarf Porcupine,
2438204,800,Lemniscomys striatus,Striated Lemniscomys,54
2435461,798,Planigale ingrami,Long-tailed Planigale,0
2436708,797,Lepus alleni,Antelope Jackrabbit,419
7262070,797,Gorilla beringei,Mountain Gorilla,449
5220163,794,Kobus vardonii,Puku,
7964865,793,Sturnira hondurensis,Honduran Yellow-shouldered Bat,58
8888736,793,Giraffa reticulata,Reticulated Giraffe,
2432362,792,Eptesicus furinalis,Argentine Brown Bat,
2433192,792,Glossophaga longirostris,Glosofago De Miller,159
2439507,792,Liomys irroratus,Mexican Spiny Pocket Mouse,
5707278,787,Rhinopoma hardwickii,Hardwicke's Lesser Mouse-tailed Bat,306
5218730,786,Saccopteryx leptura,Lesser Sac-winged Bat,551
2440894,784,Equus grevyi,Grevy's Zebra,394
5219529,784,Propithecus diadema,Diademed Sifaka,283
2433332,781,Sturnira ludovici,Highland Yellow-shouldered Bat,316
4352040,776,Neophocaena asiaeorientalis,East Asian Finless Porpoise,119
9835106,775,Talpa aquitania,Aquitanian Mole,56
11150983,773,Pteronotus fulvus,Thomas's Naked-backed Bat,
5220008,772,Monodon monoceros,Narhwal,61
2434150,767,Ichneumia albicauda,White-tailed Mongoose,568
2437991,766,Peromyscus levipes,Nimble-footed Deermouse,24
5218700,766,Pteropus seychellensis,Seychelles Flying Fox,449
2438651,765,Microtus mexicanus,Mexican Vole,51
2440208,764,Dendrolagus lumholtzi,Lumholtz's Tree Kangaroo,527
2436412,760,Lemur catta,Ring-tailed Lemur,439
4267220,756,Semnopithecus schistaceus,Central Himalayan Langur,645
5707248,756,Molossus rufus,Black Mastiff Bat,273
5787169,755,Equus przewalskii,Przewalski's Horse,
5707338,753,Papio papio,Guinea Baboon,434
2432836,746,Cynopterus sphinx,Greater Short-nosed Fruit Bat,406
2437874,744,Reithrodontomys megalotis,Western Harvest Mouse,407
7906704,739,Sapajus cay,Azara’s Capuchin,381
2438070,738,Oryzomys couesi,Coues Oryzomys,20
2432425,737,Myotis californicus,California Myotis,182
2436361,736,Bradypus tridactylus,Pale-throated Three-toed Sloth,315
2437233,736,Cynomys leucurus,White-tailed Prairie Dog,632
5219560,736,Presbytis rubicunda,Maroon Leaf Monkey,583
7460229,735,Semnopithecus vetulus,Purple-faced Langur,640
2441008,734,Pseudois nayaur,Bharal De " Himalaya,554
2432479,732,Corynorhinus townsendii,Pacific Townsend's Big-eared Bat,569
2433024,732,Promops nasutus,Brown Mastiff Bat,703
5219734,732,Apodemus peninsulae,Japan-waldmaus,43
9193174,732,Hipposideros tephrus,Ash Gray Leaf-nosed Bat,3
2435396,728,Sminthopsis ooldea,Ooldea Dunnart,127
2439908,722,Thylamys elegans,Chilean Mouse Opossum,714
2438438,719,Neotoma lepida,Desert Woodrat,289
2434267,718,Herpestes smithii,Ruddy Mongoose,
2433260,717,Artibeus toltecus,Artibeo,
4264899,717,Niviventer coninga,Coxing's Niviventer,0
8586287,717,Perameles pallescens,Queensland Barred Bandicoot,
5219660,714,Sciurus colliaei,Collie's Squirrel,613
2437619,707,Dolichotis patagonum,Patagonian Mara,566
2432948,694,Rousettus amplexicaudatus,Geoffroys Rousette,19
5219638,692,Manis pentadactyla,Chinese Pangolin,432
2436636,691,Cebus albifrons,White-fronted Capuchin,318
2433300,690,Trachops cirrhosus,Fringe-lipped Bat,310
2440232,690,Cercartetus lepidus,Tasmanian Pygmy Possum,212
5220033,689,Cephalorhynchus hectori,Hector S Dolphin,637
7913455,688,Alouatta macconnelli,Guyanan Red Howler Monkey,339
2439461,687,Napaeozapus insignis,Woodland Jumping Mouse,365
2437448,681,Tamias sonomae,Ardilla Listada De Sonoma,
4264878,680,Praomys daltoni,Activity Patterns,12
2433473,674,Arctocephalus galapagoensis,Galapagos Fur Seal,364
8397398,673,Parastrellus hesperus,Canyon Bat,
2432461,672,Myotis yumanensis,Yuma Myotis,92
5219697,671,Petaurista philippensis,Ardilla Voladora Gigante De India,241
5218523,670,Nyctalus azoreum,Azorean Bat,69
2435023,668,Felis manul,Pallas's Cat,
9512820,668,Leontocebus tripartitus,Golden-mantled Saddle-back Tamarin,634
4265408,667,Carollia sowelli,Carolia De Sowell,127
2437600,666,Coendou prehensilis,Brazilian Porcupine,547
5218906,664,Galictis vittata,Greater Grison,503
2436165,662,Mogera insularis,Insular Mole,266
2440764,660,Platanista gangetica,Bhulan,115
2439344,659,Zygodontomys brevicauda,Short-tailed Cane Mouse,403
2435579,658,Crocidura olivieri,African Giant Shrew,21
2440076,658,Pseudochirops archeri,Green Ringtail,461
2435465,656,Planigale tenuirostris,Narrow-nosed Planigale,12
2438454,655,Neotoma albigula,White-throated Woodrat,491
2439992,654,Caluromys derbianus,Central American Woolly Opossum,556
2436732,651,Lepus sinensis,Chinese Hare,197
2436918,650,Sylvilagus cunicularius,Mexican Cottontail,281
2439574,650,Heteromys desmarestianus,Desmarest S Spiny Pocket Mouse,68
5963041,649,Anoura geoffroyi,Geoffroy's Tailless Bat,135
2439378,643,Geomys bursarius,Plains Pocket Gopher,
2439545,641,Dipodomys nelsoni,Nelson S Kangaroo Rat,4
2433471,639,Arctocephalus tropicalis,Subantarctic Fur Seal,245
2439315,637,Oecomys bicolor,White-bellied Oecomys,189
10877783,636,Macronycteris thomensis,Sao Tome Leaf-nosed Bat,633
2432527,636,Mimetillus moloneyi,Moloney's Flat-headed Vesper Bat,0
2438647,636,Microtus multiplex,Alpine Pine Vole,0
2438800,636,Mus caroli,Ricefield Mouse,78
2437788,634,Gerbillus nanus,Balochistan Gerbil,212
2437616,631,Kerodon rupestris,Moco,592
5219669,630,Sciurus nayaritensis,Apache Squirrel,560
2440788,629,Dasypus kappleri,Greater Long-nosed Armadillo,581
2438024,627,Peromyscus pectoralis,White-ankled Mouse,
5220147,621,Gazella bennettii,Indian Gazelle,473
9319808,621,Dicotyles angulatus,,
2439232,620,Rattus sordidus,Canefield Rat,8
2433502,619,Proteles cristata,Aardwolf,
2438475,617,Praomys jacksoni,Jackson S Praomys,
2439262,613,Rattus tanezumi,Oriental House Rat,283
5220042,612,Cephalorhynchus eutropia,Black Dolphin,177
2437480,611,Sundasciurus tenuis,Ardila Esbelta,552
5219945,611,Lagostomus maximus,Plains Viscacha,429
2437455,604,Xerus rutilus,Ardilla Terreste Sin Rayas,439
2437780,601,Leporillus conditor,Greater Stick-nest Rat,27
5706810,601,Lophostoma silvicola,White-throated Round-eared Bat,
2433395,600,Melursus ursinus,Sloth Bear,440
2440033,600,Dactylopsila trivirgata,Striped Possum,397
2440460,599,Orcaella brevirostris,Irrawaddy Dolphin,443
2435875,598,Blarina carolinensis,Southern Short-tailed Shrew,574
2439155,598,Ototylomys phyllotis,Big-eared Climbing Rat,143
5218772,598,Macroderma gigas,Australian False Vampire Bat,98
2433133,595,Balantiopteryx io,Thomas's Sac-winged Bat,509
2435449,591,Phascogale calura,Red-tailed Phascogale,470
7799073,591,Equus hartmannae,Hartmann's Mountain Zebra,
2436271,587,Tupaia glis,Common Tree Shrew,532
5220066,586,Lagenorhynchus cruciger,Hourglass Dolphin,98
5218652,584,Pteropus niger,Mauritian Flying Fox,225
5219530,584,Propithecus verreauxi,Verreaux S Sifaka,306
2437140,583,Atelerix albiventris,African Pygmy Hedgehog,314
2440807,582,Cabassous unicinctus,Southern Naked-tailed Armadillo,77
2440806,581,Cabassous centralis,Northern Naked-tailed Armadillo,16
7981053,581,Cebus yuracus,Maranon White Fronted Capuchin,522
2439852,574,Gracilinanus agilis,Agile Gracile Mouse Opossum,81
2437222,573,Bathyergus suillus,Cape Dune Mole Rat,499
2437864,573,Reithrodontomys fulvescens,Fulvous Harvest Mouse,156
5219509,573,Cryptotis parva,North American Least Shrew,520
2440530,571,Feresa attenuata,Pygmy Killer Whale,95
5219804,570,Pseudomys gracilicaudatus,Eastern Chestnut Mouse,98
2437983,568,Peromyscus melanocarpus,Black-wristed Deermouse,0
2440131,568,Petrogale mareeba,Mareeba Rock Wallaby,428
4262616,567,Capricornis sumatraensis,Southern Serow,520
5219715,565,Meriones tristrami,Tristram S Jird,145
2439786,564,Proechimys oconnelli,O Connell S Spiny-rat,527
2437913,563,Akodon cursor,Cursor Grass Mouse,2
11375764,561,Ozimops lumsdenae,Lumsden's Free-tailed Bat,102
2437371,561,Marmota himalayana,Himalaya-murmeltier,400
7262013,560,Presbytis siamensis,Pale-thighed Langur,491
2436016,559,Sorex isodon,Even-toothed Shrew,40
2432646,558,Rhinolophus monoceros,Formosan Horseshoe Bat,
2436723,554,Lepus victoriae,African Savanna Hare,186
8978926,552,Otolemur crassicaudatus,Brown Greater Galago,254
2435372,551,Antechinus bellus,Fawn Antechinus,43
2437374,549,Marmota olympus,Marmota De Las Olimpicas,453
4267224,548,Semnopithecus hypoleucos,Black-footed Gray Langur,403
2435457,547,Planigale gilesi,Paucident Planigale,0
2436717,546,Lepus flavigularis,Tehuantepec Jackrabbit,6
2441161,546,Cephalophus rufilatus,Red-flanked Duiker,177
11120304,543,Myotis pilosatibialis,Northern Hairy-legged Myotis,
2437439,541,Tamias speciosus,Ardilla Listada De Lodgepole,
2433222,539,Ectophylla alba,Honduran White Bat,478
2441158,538,Cephalophus dorsalis,Bay Duiker,122
5219691,537,Petaurista petaurista,Ardilla Voladora Gigante Roja,454
8083547,535,Rhinolophus tatar,Sulawesi Broad-eared Horseshoe Bat,535
2433840,532,Ictonyx striatus,Zorilla,329
4828980,531,Peromyscus schmidlyi,Durango Deermouse,239
5707420,531,Pongo abelii,Sumatran Orangutan,370
2439663,530,Myomimus roachi,Mouse-tailed Dormouse,456
5218635,529,Nyctimene robinsoni,Eastern Tube-nosed Bat,107
4265013,528,Microtus levis,East European Vole,
4266987,526,Piliocolobus kirkii,Zanzibar Red Colobus,316
5219519,525,Choloepus didactylus,Linnaeus's Two Toed Sloth,215
2439541,522,Dipodomys ordii,Ord's Kangaroo Rat,344
4265374,522,Vampyressa thyone,Nordliche Kleine Gelbohrfledermaus,361
2438287,520,Leggadina lakedownensis,Lakeland Downs Leggadina,239
4267277,519,Symphalangus syndactylus,Siamang,446
2435373,518,Antechinus subtropicus,Subtropical Antechinus,27
5218919,518,Mustela frenata,Long-tailed Weasel,
8911743,518,Marmota baibacina,Graues Murmeltier,429
2439330,516,Zyzomys maini,Arnhem Land Rock Rat,0
2441211,516,Phacochoerus aethiopicus,Desert Warthog,207
2432314,515,Nycticeius humeralis,Evening Bat,449
2433354,514,Lavia frons,African Yellow-winged Bat,314
2432991,513,Eumops glaucinus,Wagner's Bonneted Bat,
2433281,513,Phyllostomus elongatus,Lesser Spear-nosed Bat,194
2437564,512,Ratufa affinis,Cream-coloured Giant Squirrel,433
2439383,511,Thomomys talpoides,Northern Pocket Gopher,480
5786069,509,Aotus griseimembra,Gray-handed Night Monkey,373
2435383,508,Pseudantechinus bilarni,Sandstone Dibbler,3
2434293,507,Herpestes vitticollis,Stripe Necked Mongoose,
2439327,507,Zyzomys woodwardi,Kimberley Rock Rat,5
5219539,507,Callithrix geoffroyi,Geoffroy's Marmoset,464
2435403,505,Sminthopsis psammophila,Sandhill Dunnart,24
2437590,501,Myoprocta acouchy,Red Acouchi,135
2438477,500,Praomys misonnei,Misonne S Praomys,0
2440776,499,Dasypus septemcinctus,Seven-banded Armadillo,444
2441052,499,Capra sibirica,Asiatic Ibex,315
2441051,498,Capra caucasica,Caucasian Ibex,348
2436373,496,Pithecia pithecia,Guianan Saki,210
2441222,495,Sus barbatus,Bearded Pig,336
2439577,494,Chaetodipus nelsoni,Nelson's Pocket Mouse,56
7515593,494,Vicugna pacos,Alpaca,
5218745,493,Taphozous melanopogon,Black-bearded Tomb Bat,70
5218435,492,Tenrec ecaudatus,Common Tenrec,315
5787406,492,Natalus mexicanus,Mexican Funnel-eared Bat,87
2432368,491,Eptesicus brasiliensis,Brazilian Brown Bat,
2435422,491,Dasycercus cristicauda,Mulgara,121
4267267,491,Nomascus gabriellae,Yellow-cheeked Gibbon,358
2436638,489,Cebus olivaceus,Weeping Capuchin,136
5218719,487,Chaerephon jobensis,Greater Northern Free-tailed Bat,
2439266,486,Rattus leucopus,Cape York Rat,4
9335699,483,Ursus thibetanus,Asian Black Bear,228
2437386,482,Exilisciurus exilis,Ardilla Pigmea De Llanura,351
2440397,482,Mesoplodon europaeus,Gervais's Beaked Whale,69
5219894,480,Jaculus orientalis,Greater Egyptian Jerboa,433
5219725,478,Meriones libycus,Asiatic Hairy-footed Gerbil,74
8962358,478,Gardnerycteris crenulatum,Striped Hairy-nosed Bat,157
4264938,477,Lemniscomys zebra,Heuglin S Lemniscomys,6
2436589,476,Lophocebus albigena,Gray-cheeked Mangabey,233
2438437,476,Neotoma cinerea,Bushy-tailed Woodrat,432
2433737,473,Lontra felina,Marine Otter,202
2433003,471,Molossops temminckii,Dwarf Dog-faced Bat,431
2439239,471,Rattus colletti,Australian Dusky Rat,31
5786413,470,Eulemur rufifrons,Red-fronted Brown Lemur,225
2433262,469,Artibeus glaucus,Silver Fruit-eating Bat,
2433344,469,Noctilio albiventris,Lesser Bulldog Bat,334
2437569,466,Ammospermophilus nelsoni,Ardilla Antilope De Nelson,428
5220175,466,Hemitragus hylocrius,Nilgiri Tahr,
2437402,465,Callosciurus pygerythrus,Ardilla De Irrawaddy,
5218727,464,Molossus sinaloae,Sinaloan Mastiff Bat,350
2437409,463,Menetes berdmorei,Indochinese Ground Squirrel,391
2437980,462,Peromyscus gratus,Merriam's Piñon Mouse,59
5787699,462,Miniopterus fuliginosus,Asian Bent-winged Bat,
10686174,461,Dasypterus ega,Southern Yellow Bat,
2434317,461,Cuon alpinus,Dhole,361
2440887,460,Equus kiang,Kiang,239
2438648,456,Microtus gregalis,Narrow-headed Vole,
2436522,455,Galago moholi,Mohol Bushbaby,150
2438148,455,Sigmodon arizonae,Arizona Cotton Rat,269
7785578,455,Sapajus libidinosus,Bearded Capuchin,403
2436188,454,Scapanus orarius,Coast Mole,431
2437345,454,Paraxerus ochraceus,Ardilla De Matorral Ocre,355
2439213,453,Taterillus gracilis,Gracile Tateril,2
2433142,452,Peropteryx kappleri,Greater Dog-like Bat,418
7447191,451,Epomophorus pusillus,Dwarf Epauletted Fruit Bat,210
2432602,450,Asellia tridens,Geoffroy's Trident Leaf-nosed Bat,138
9530430,449,Leontocebus weddelli,Weddell's Saddle-back Tamarin,374
2432394,448,Myotis vivesi,Fish-eating Bat,55
2438866,447,Baiomys taylori,Northern Pygmy Mouse,114
2441228,446,Hylochoerus meinertzhageni,Giant Forest Hog,278
9234391,446,Plecturocebus discolor,Red-crowned Titi,390
2439343,445,Zygodontomys brunneus,Brown Cane Mouse,443
2437787,444,Gerbillus gerbillus,Gerbille Du Sable,159
5846985,442,Tursiops australis,Burrunan Dolphin,
2440060,438,Hemibelideus lemuroides,Lemur-like Ringtail,154
7261459,438,Philantomba maxwellii,Maxwell's Duiker,90
2436696,437,Lepus arcticus,Arctic Hare,286
4264948,437,Gerbilliscus leucogaster,Bushveld Gerbil,22
5219690,434,Sciurus stramineus,Ardilla De Guayaquil,384
5218644,432,Pteropus vampyrus,Large Flying Fox,160
5787382,432,Artibeus rosenbergi,Artibeo De Rosenberg,
8347063,431,Talpa caeca,Blind Mole,9
7416027,430,Allochrocebus lhoesti,L'hoest's Monkey,287
2436778,428,Lepus tolai,Tolai Hare,379
2433148,427,Centurio senex,Centurio De Cara Arrugada,109
5220177,427,Tragelaphus imberbis,Lesser Kudu,276
2433025,425,Promops centralis,Big Crested Mastiff Bat,371
2433884,425,Meles anakuma,Japanese Badger,418
2439057,425,Niviventer confucianus,Chinese Niviventer,6
5219334,425,Viverra zibetha,Large Indian Civet,99
2433334,423,Sturnira tildae,Tilda Yellow-shouldered Bat,138
9056185,422,Pteronotus mesoamericanus,América Central,233
2440004,421,Caluromys lanatus,Brown-eared Woolly Opossum,326
5218756,420,Mesophylla macconnelli,Macconnell's Bat,280
2433743,418,Arctonyx collaris,Hog Badger,408
2437320,418,Spermophilus major,Russet Ground Squirrel,79
4265712,418,Nanonycteris veldkampii,Veldkamp's Dwarf Epauletted Fruit Bat,7
5219237,418,Vulpes pallida,Pale Fox,342
2438993,416,Melomys capensis,Cape York Melomys,38
11148116,415,Pteronotus mexicanus,Mexican Common Mustached Bat,
2438022,415,Peromyscus aztecus,Aztec Deermouse,72
2441036,415,Redunca fulvorufula,Mountain Reedbuck,
5219836,415,Lemmus trimucronatus,Brown Lemming,84
2436642,412,Ateles belzebuth,White-beliied Spider Monkey,229
2438447,411,Neotoma mexicana,Mexican Woodrat,193
2433709,409,Vormela peregusna,Marbled Polecat,115
7261625,407,Cratogeomys merriami,Merriam's Pocket Gopher,271
11175642,406,Pteronotus psilotis,Dobson's Lesser Mustached Bat,
5219236,405,Vulpes chama,Cape Fox,259
2439371,404,Geomys attwateri,Attwater S Pocket Gopher.,384
2440388,404,Berardius bairdii,Baird S Beaked Whale,90
2433289,401,Micronycteris megalotis,Little Big-eared Bat,181
2437372,401,Marmota sibirica,Marmota De Siberia,376
2433296,400,Macrotus californicus,California Leaf-nosed Bat,91
2436529,400,Pygathrix nemaeus,Red-shanked Douc,395
2436605,400,Macaca arctoides,Stump-tailed Macaque,235
2440014,399,Hypsiprymnodon moschatus,Musky Rat-kangaroo,229
2433352,397,Megaderma spasma,Lesser False Vampire Bat,234
2433295,395,Macrotus waterhousii,Macroto De Waterhouse,78
11586059,393,Myotis spec,,
2439244,393,Rattus exulans,Polynesian Rat,35
2439581,393,Chaetodipus baileyi,Bailey's Pocket Mouse,225
5219892,393,Atherurus africanus,African Brush-tailed Porcupine,258
8160177,393,Neomys milleri,Southern Water Shrew,32
2438865,392,Baiomys musculus,Southern Pygmy Mouse,4
2440825,392,Notoryctes typhlops,Central Desert Marsupial Mole,1
9204783,392,Trachypithecus auratus,Javan Lutung,260
4264557,390,Cratogeomys fumosus,Smoky Pocket Gopher,369
4265714,390,Epomophorus crypturus,Peters S Epauletted Fruit Bat,275
5220146,388,Gazella subgutturosa,Goitered Gazelle,
2437963,386,Peromyscus spicilegus,Gleaning Deermouse,108
2440495,386,Sousa chinensis,Chinese White Dolphin,223
2436692,385,Lepus peguensis,Burmese Hare,10
7262000,385,Piliocolobus badius,Western Red Colobus,149
4265037,384,Neotoma leucodon,White-toothed Woodrat,28
5219297,382,Vulpes rueppellii,Sand Fox,245
5787333,380,Chaerephon pusillus,Seychelles Free-tailed Bat,
2432456,379,Myotis ciliolabrum,Small-footed Myotis,126
2437276,379,Dremomys pernyi,Ardilla De Hocico Largo De Perny,173
5219664,379,Sciurus oculatus,Ardilla De Peters,352
2432676,377,Rhinolophus arcuatus,Arcuate Horseshoe Bat,0
2437675,377,Lophuromys sikapusi,Rusty-bellied Brush-furred Rat,25
5219566,377,Cercopithecus mona,Mona Guenon,201
2439183,376,Thomasomys niveipes,Schneefuf 3 - Paramomaus,367
2435387,375,Sminthopsis virginiae,Red-cheeked Dunnart,39
2439284,375,Xeromys myoides,False Swamp Rat,10
2437872,374,Reithrodontomys sumichrasti,Sumichrast S Harvest Mouse,5
4828288,374,Zyzomys palatalis,Carpentarian Rock Rat,163
2439823,373,Felovia vae,Felou Gundi,12
2432451,370,Myotis austroriparius,South-eastern Myotis,356
2438175,370,Aethomys kaiseri,Kaiser S Aethomys,0
5218528,370,Scotophilus kuhlii,Asiatic Lesser Yellow House Bat,
5218749,370,Rhinopoma microphyllum,Greater Mouse-tailed Bat,214
12262017,368,Coendou longicaudatus,Brazilian Porcupine,
2440058,368,Petropseudes dahli,Falangero Rupicola De ¢ Ola Anillada,176
2441071,368,Neotragus moschatus,Suni,
5218743,367,Taphozous georgianus,Common Sheath-tailed Bat,45
2434835,366,Spilogale gracilis,Western Spotted Skunk,313
2436538,366,Trachypithecus pileatus,Capped Langur,294
2435947,365,Sorex fumeus,Smoky Shrew,80
2437540,365,Heliosciurus rufobrachium,Ardilla Sol De Patas Rojas,253
2437349,364,Paraxerus palliatus,Red Bush Squirrel,243
2439535,364,Dipodomys deserti,Desert Kangaroo Rat,311
2440024,364,Bettongia tropica,Brush-tailed Bettong,5
2434444,363,Speothos venaticus,Bush Dog,101
2434831,363,Spilogale putorius,Eastern Spotted Skunk,226
2438444,363,Neotoma floridana,Eastern Woodrat,300
5218625,363,Macroglossus minimus,Dagger-toothed Long-nosed Fruit Bat,
7962917,362,Gerbilliscus kempii,Northern Savanna Gerbil,
2432666,361,Rhinolophus blasii,Blasius's Horseshoe Bat,98
2436071,361,Sorex granarius,Iberian Shrew,2
2440656,361,Neophocaena phocaenoides,Finless Porpoise,295
2441163,361,Cephalophus silvicultor,Yellow-backed Duiker,182
2437247,360,Funambulus sublineatus,Ardilla De Palma Oscura,155
2434742,359,Arctogalidia trivirgata,Small-toothed Palm Civet,326
2436963,359,Ochotona curzoniae,Black-lipped Pika,312
2439014,359,Uranomys ruddi,Rudd S Bristle-furred Rat,7
2433273,358,Artibeus anderseni,Andersen's Fruit-eating Bat,
5218614,357,Nycteris thebaica,Cape Long-eared Bat,156
2438837,356,Maxomys surifer,Indomalayan Maxomys,16
2440795,356,Zaedyus pichiy,Pichi,55
2441003,356,Madoqua guentheri,Gunther's Dik-dik,225
5219942,356,Pedetes capensis,South African Springhare,233
2434331,355,Lycalopex vetulus,Hoary Fox,176
2437262,355,Tamiops swinhoei,Swinhoe's Striped Squirrel,323
5786888,355,Hylaeamys megacephalus,Azara's Broad-headed Oryzomys,3
2432738,354,Rhinonicteris aurantia,Go Den H Rseshoe Bat Orange H Rseshoe Bat Orange Leaf N Sed Bar P Barn Leal Nosed Bat,179
2434779,354,Monachus monachus,Mediterranean Monk Seal,61
8441206,354,Canis lycaon,Eastern Wolf,
2437044,352,Dendrohyrax arboreus,Southern Tree Hyrax,232
7261872,352,Myotis moluccarum,Arafura Large-footed Bat,1
4264809,351,Arvicanthis ansorgei,Ansorge' ’ S Grass Rat,0
2438276,349,Oligoryzomys fulvescens,Fulvous Pygmy Rice Rat,22
2438805,349,Mus spicilegus,Mound-building Mouse,46
5218565,348,Hipposideros ater,Bicolored Leaf-nosed Bat,36
5219701,348,Galea spixii,Spix S Yellow-toothed Cavy,338
2436610,346,Macaca assamensis,Assam Macaque,297
2437973,346,Peromyscus keeni,Keen's Mouse,204
2440665,346,Phocoena sinus,Gulf Of California Harbor Porpoise,1
2439490,345,Allactaga sibirica,Mongolian Five-toed Jerboa,33
2433403,344,Helarctos malayanus,Sun Bear,297
5218753,343,Chrotopterus auritus,Big-eared Woolly Bat,178
2436646,341,Ateles chamek,Black-faced Spider Monkey,271
2440196,341,Macropus rufogriseus,Red-necked Wallaby,
2433207,340,Choeronycteris mexicana,Choéronyctére Du Mexique,206
2437020,340,Ochotona collaris,Collared Pika,294
5219558,340,Presbytis thomasi,Thomas's Langur,298
2437437,339,Tamias quadrivittatus,Ardilla Listada De Colorado,
8023923,339,Hylobates funereus,Northern Müller's Bornean Gibbon,295
2432443,337,Myotis formosus,Black-and-orange Myotis,164
2436641,337,Ateles fusciceps,Black-headed Spider Monkey,176
2438257,337,Acomys russatus,Golden Spiny Mouse,135
7394262,337,Hsunycteris thomasi,Sunicterio De Thomas,
4267119,336,Chlorocebus cynosuros,Malbrook,252
2438784,335,Mus triton,Gray-bellied Mouse,1
7394938,335,Uroderma convexum,Arcuate Tent-making Bat,
11839479,334,Spilogale leucoparia,Desert Spotted Skunk,
2433165,334,Chiroderma villosum,Hairy Big-eyed Bat,87
2436553,333,Theropithecus gelada,Gelada,96
2437614,333,Petromus typicus,Dassie Rat,224
5219293,332,Vulpes corsac,Corsac Fox,325
2433063,331,Nyctinomops laticaudatus,Broad-eared Bat,191
2437668,330,Lophuromys flavopunctatus,Buff-spotted Brush-furred Rat,0
5218726,330,Molossus bondae,Bonda Mastiff Bat,323
5220174,330,Hemitragus jemlahicus,Himalayan Tahr,164
7261380,330,Rucervus duvaucelii,"Swamp Deer, Barasingha",228
2432182,328,Chrysochloris asiatica,Cape Golden Mole,298
2439340,327,Hylomyscus stella,Stella Hylomyscus,0
5219869,327,Otomys irroratus,Southern African Vlei Rat,263
5218592,325,Hipposideros bicolor,Bicolored Leaf-nosed Bat,2
2433736,322,Lontra provocax,Large River Otter,99
2437596,321,Echinoprocta rufescens,Stump-tailed Porcupine,
2438811,321,Mus baoulei,Baoule S Mouse,12
2436616,320,Macaca nigra,Celebes Crested Macaque,264
5219659,320,Sciurus aestuans,Ardilla De Guayana,
2440155,319,Lagorchestes hirsutus,Rufous Hare-wallaby,4
2440945,319,Muntiacus crinifrons,Hairy-fronted Muntjac,319
10837012,317,Colobus caudatus,Mount Kilimanjaro Guereza,206
2439406,317,Orthogeomys hispidus,Hispid Pocket Gopher,89
7261690,317,Micronycteris microtis,Common Big-eared Bat,
2441140,316,Raphicerus sharpei,Sharpe's Grysbok,191
2439790,314,Proechimys cuvieri,Cuvier's Spiny-rat,8
4264920,313,Rattus andamanensis,Indochinese Forest Rat,156
2433092,312,Diclidurus albus,Northern Ghost Bat,
4827382,311,Cebuella pygmaea,Pygmy Marmoset,83
5218729,311,Saccopteryx canescens,Frosted Sac-winged Bat,224
2439377,309,Geomys pinetis,Southeastern Pocket Gopher,287
5219330,308,Viverra tangalunga,Malayan Civet,256
2432413,307,Myotis evotis,Long-eared Myotis,148
2439876,307,Marmosa mexicana,Mexican Mouse Opposum,158
2441249,307,Hexaprotodon liberiensis,Pygmy Hippopotamus,
5219458,307,Perameles bougainville,Barred Bandicoot,1
2439376,306,Geomys breviceps,Baird S Pocket Gopher.,280
2440125,306,Petrogale herberti,Herbert S Rock-wallaby,100
5218556,306,Hipposideros ruber,Noack's Leaf-nosed Bat,215
4266470,305,Scotorepens sanborni,Northern Broad-nosed Bat,19
2433324,304,Sturnira erythromos,Andean Fruit Bat,154
5219591,302,Aotus lemurinus,Owl Monkey,121
2437626,301,Microcavia australis,Southern Mountain Cavy,231
2432411,300,Myotis volans,Hairy-winged Myotis,23
5219819,300,Rhipidomys macconnelli,Macconnell's Climbing Mouse,0
2436421,299,Eulemur rubriventer,Red-bellied Lemur,135
2439083,299,Neotomodon alstoni,Mexican Volcano Mouse,5
9483946,299,Plecturocebus toppini,Toppin's Titi,251
4264823,296,Mastomys huberti,Guinea Mastomys,21
2436977,295,Ochotona pallasi,Mongolian Pika,
2432653,294,Rhinolophus rufus,Large Rufous Horseshoe Bat,0
2438638,293,Microtus pinetorum,Woodland Vole,
2437235,292,Cynomys parvidens,Utah Prairie Dog,230
2437811,292,Gerbillus pyramidum,Greater Egyptian Gerbil,1
2440129,292,Petrogale persephone,Proserpine Rock Wallaby,9
7503658,292,Cephalopachus bancanus,Horsfield's Tarsier,264
2437301,290,Spermophilus xanthoprymnus,Anatolian Ground Squirrel,124
2437985,290,Peromyscus truei,Pinyon Mouse,103
2433173,289,Diphylla ecaudata,Hairy-legged Vampire Bat,122
5220041,289,Cephalorhynchus heavisidii,Benguela Dolphin,205
