species_key,observations_total,scientific_name,common_name,observations_after_assessment_year
5228782,4602,Picumnus limae,Ochraceous Piculet,973
5231194,4601,Passer iagoensis,Iago Sparrow,269
2497492,4600,Strix seloputo,Spotted Wood-owl,9
5229785,4599,Myiophobus cryptoxanthus,Olive-chested Flycatcher,0
2481917,4598,Ciconia stormi,Storm's Stork,1185
6100947,4598,Hylopsar purpureiceps,Purple-headed Starling,3181
2486634,4584,Myiagra vanikorensis,Vanikoro Flycatcher,78
2492436,4582,Cyornis turcosus,Malaysian Blue-flycatcher,1012
2479816,4581,Pyrrhura calliptera,Brown-breasted Parakeet / Flame-winged Parakeet,2817
2498332,4574,Hymenolaimus malacorhynchos,Blue Duck,1609
5228837,4573,Dryocopus hodgei,Andaman Woodpecker,4042
2493740,4571,Neochmia modesta,Plum-headed Finch,1
2476794,4567,Heliactin bilophus,Horned Sungem,31
2496885,4567,Caprimulgus aegyptius,Egyptian Nightjar,2680
2490557,4563,Hylopezus berlepschi,Amazonian Antpitta,
5230373,4563,Rupicola rupicola,Guianan Cock-of-the-rock,1
2477503,4562,Crypturellus noctivagus,Yellow-legged Tinamou,1926
8045409,4558,Elachura formosa,Spotted Wren-babbler,21
5229767,4557,Contopus hispaniolensis,Hispaniolan Pewee,22
9606404,4556,Seicercus omeiensis,Martens's Warbler,
5228344,4551,Halcyon badia,Chocolate-backed Kingfisher,34
2489386,4547,Zosterops olivaceus,Reunion Olive White-eye,282
2491349,4544,Sporophila ruficollis,Dark-throated Seedeater,3423
5789209,4543,Certhia manipurensis,Hume's Treecreeper,23
2490114,4537,Herpsilochmus dorsimaculatus,Spot-backed Antwren,3
2484854,4536,Telophorus quadricolor,Four-colored Bushshrike,
6100891,4536,Geokichla spiloptera,Spot-winged Thrush,2252
2486764,4534,Coracina polioptera,Indochinese Cuckooshrike,
5231187,4532,Batis perkeo,Pygmy Batis,63
9118881,4529,Henicorhina anachoreta,Hermit Wood-wren,3785
2488961,4517,Oriolus tenuirostris,Slender-billed Oriole,2803
9592933,4516,Estrilda paludicola,Fawn-breasted Waxbill,23
2493328,4507,Liocichla phoenicea,Red-faced Liocichla,9
2478547,4505,Picus vaillantii,Levaillant's Woodpecker,3
2493086,4502,Phylloscopus armandii,Yellow-streaked Warbler,17
7981924,4502,Horornis annae,Palau Bush-warbler,2
2487250,4499,Myzomela rosenbergii,Red-collared Myzomela,4
5227961,4499,Lophura ignita,Crested Fireback,1754
2496022,4496,Ducula zoeae,Zoe's Imperial-pigeon,7
2490833,4494,Neocossyphus poensis,White-tailed Rufous-thrush,2765
2479555,4492,Agapornis canus,Gray-headed Lovebird,2195
5959173,4492,Pachycephala lanioides,White-breasted Whistler,6
5230054,4490,Asthenes humilis,Streak-throated Canastero,5
2482303,4484,Pipile jacutinga,Black-fronted Piping-guan,3010
2497792,4483,Ninox rufa,Rufous Owl,60
2493675,4477,Nigrita bicolor,Chestnut-breasted Nigrita,2953
2485899,4469,Chilia melanura,Crag Chilia,
2497328,4467,Megascops ingens,Rufescent Screech-owl,757
2475429,4462,Merops variegatus,Blue-breasted Bee-eater,1
2479106,4459,Aratinga jandaya,Jandaya Parakeet,26
2487868,4453,Periparus rufonuchalis,Rufous-naped Tit,77
6092877,4453,Setophaga pityophila,Olive-capped Warbler,3
2495380,4451,Uropelia campestris,Long-tailed Ground-dove,23
2493182,4442,Yuhina diademata,White-collared Yuhina,
2485830,4436,Furnarius minor,Lesser Hornero,18
2490567,4436,Chamaeza ruficauda,Rufous-tailed Antthrush,2753
2486100,4434,Phyllastrephus placidus,Placid Greenbul,
5228053,4429,Odontophorus atrifrons,Black-fronted Wood-quail,720
2484689,4427,Dicaeum hypoleucum,Buzzing Flowerpecker,15
2478203,4426,Campethera punctuligera,Fine-spotted Woodpecker,91
2481982,4426,Fregetta grallaria,White-bellied Storm-petrel,898
2484915,4425,Sitta azurea,Blue Nuthatch,28
5789211,4421,Certhia hodgsoni,Hodgson's Treecreeper,2807
2479026,4420,Lybius melanopterus,Brown-breasted Barbet,
5231204,4415,Passer pyrrhonotus,Sind Sparrow,30
9544285,4415,Myiarchus venezuelensis,Venezuelan Flycatcher,0
5227987,4414,Lophura diardi,Siamese Fireback,11
5230521,4405,Lepidothrix isidorei,Blue-rumped Manakin,2233
2498104,4400,Anas gibberifrons,Sunda Teal,69
2490161,4399,Myrmeciza loricata,White-bibbed Antbird,
2495005,4396,Hypocolius ampelinus,Gray Hypocolius,2150
5230290,4396,Iole olivacea,Buff-vented Bulbul,
4849640,4395,Rostratula australis,Australian Painted-snipe,1206
2492751,4394,Prinia polychroa,Brown Prinia,9
7341526,4387,Phonygammus keraudrenii,Trumpet Manucode,2063
5230842,4384,Hypocnemis hypoxantha,Yellow-browed Antbird,3
2474590,4381,Laterallus jamaicensis,Black Rail,2243
2482542,4381,Cyanolyca pumilo,Black-throated Jay,2042
2481439,4380,Aphrodroma brevirostris,Kerguelen Petrel,889
2496093,4379,Leptotila conoveri,Tolima Dove,2942
2477559,4378,Crypturellus strigulosus,Brazilian Tinamou,1
6090301,4378,Pheugopedius eisenmanni,Inca Wren,6
2483239,4376,Alectrurus risora,Strange-tailed Tyrant,2
7340368,4376,Eurillas gracilis,Little Gray Greenbul,2793
2488763,4372,Compsothraupis loricata,Scarlet-throated Tanager,3389
2492703,4370,Apalis personata,Mountain Masked-apalis,13
2482675,4369,Culicivora caudacuta,Sharp-tailed Tyrant / Sharp-tailed Grass-tyrant,19
2483023,4364,Hemitriccus zosterops,White-eyed Tody-tyrant,3
10938063,4363,Selasphorus ellioti,Wine-throated Hummingbird,1590
5228784,4363,Picumnus aurifrons,Bar-breasted Piculet,7
2487238,4361,Myzomela jugularis,Sulphur-breasted Myzomela,48
2489638,4346,Geothlypis beldingi,Belding's Yellowthroat,1672
2486681,4344,Terpsiphone bourbonnensis,Mascarene Paradise-flycatcher,633
2495056,4342,Psophodes nigrogularis,Western Whipbird,27
2478593,4341,Hemicircus concretus,Gray-and-buff Woodpecker,5
2494406,4340,Mycerobas melanozanthos,Spot-winged Grosbeak,26
5789202,4327,Phylloscopus forresti,Sichuan Leaf-warbler,15
2478588,4320,Reinwardtipicus validus,Orange-backed Woodpecker,
5231368,4318,Alcippe dubia,Rusty-capped Fulvetta,
9478399,4313,Curruca subalpina,Moltoni's Subalpine Warbler,0
2485845,4312,Margarornis stellatus,Fulvous-dotted Treerunner / Star-chested Treerunner,3
2492352,4311,Pseudonigrita cabanisi,Black-capped Social-weaver,2597
2493108,4308,Actinodura ramsayi,Spectacled Barwing,25
5229558,4306,Mionectes macconnelli,Mcconnell's Flycatcher,8
5231367,4305,Lioptilus nigricapillus,Bush Blackcap,
2493834,4303,Microcerculus bambla,Wing-banded Wren,2731
4846997,4299,Poecilodryas cerviniventris,Buff-sided Robin,27
2475663,4298,Actenoides concretus,Rufous-collared Kingfisher,1671
5232166,4292,Glaucidium costaricanum,Costa Rican Pygmy-owl,1
2485708,4291,Philydor ruficaudatum,Rufous-tailed Foliage-gleaner,
2495536,4289,Ptilinopus leclancheri,Black-chinned Fruit-dove,
7570753,4275,Pomatorhinus bornensis,Sunda Scimitar Babbler,817
2493083,4271,Phylloscopus laetus,Red-faced Woodland-warbler,24
9577208,4268,Pseudospingus verticalis,Black-headed Hemispingus,2652
2494802,4265,Ailuroedus melanotis,Spotted Catbird,651
6100889,4258,Geokichla gurneyi,Orange Ground-thrush,2141
2498432,4254,Rhinopomastus aterrimus,Black Scimitarbill,42
2490591,4252,Mirafra cheniana,Melodious Lark,2208
2480595,4249,Accipiter virgatus,Besra,88
7340671,4249,Urorhipis rufifrons,Red-fronted Warbler,
2487620,4247,Pipra chloromeros,Round-tailed Manakin,
2489000,4247,Gracula ptilogenys,Sri Lanka Hill-myna,2345
2490996,4247,Scytalopus femoralis,Rufous-vented Tapaculo,2
6091785,4247,Peucaea humeralis,Black-chested Sparrow,2125
5228303,4246,Halcyon senegaloides,Mangrove Kingfisher,121
2492512,4245,Tarsiger indicus,White-browed Bush-robin,22
2491689,4243,Certhidea olivacea,Green Warbler-finch,2902
6100754,4242,Ceuthmochares australis,Green Malkoha,43
2489349,4239,Zosterops finschii,Dusky White-eye,2
2482677,4229,Anairetes reguloides,Pied-crested Tit-tyrant,9
5231008,4228,Monticola rufocinereus,Little Rock-thrush,32
2491000,4225,Scytalopus latebricola,Brown-rumped Tapaculo,2126
2488969,4223,Oriolus szalayi,Brown Oriole,2371
2477039,4219,Coeligena prunellei,Black Inca,1172
2484449,4218,Agelaius xanthomus,Yellow-shouldered Blackbird,2062
2495182,4218,Gymnophaps albertisii,Papuan Mountain-pigeon,13
2494821,4217,Chlamydera cerviniventris,Fawn-breasted Bowerbird,8
2481083,4216,Micrastur mirandollei,Slaty-backed Forest-falcon,1902
5228584,4216,Chaetocercus astreans,Santa Marta Woodstar,905
2482220,4214,Penelope marail,Marail Guan,24
7807833,4213,Phylloscopus yunnanensis,Chinese Leaf Warbler,23
2488571,4212,Tachyphonus phoenicius,Red-shouldered Tanager,2633
5228154,4210,Porphyrio flavirostris,Azure Gallinule,3
2493597,4204,Lonchura leucogastra,White-bellied Munia,28
2486135,4199,Pycnonotus penicillatus,Yellow-eared Bulbul,2041
7368163,4193,Locustella mandelli,Russet Bush-warbler,8
6101232,4180,Treron phayrei,Ashy-headed Green-pigeon,2429
2492905,4173,Illadopsis albipectus,Scaly-breasted Illadopsis,32
5228767,4173,Picumnus sclateri,Ecuadorian Piculet,4
2486620,4172,Pardalotus quadragintus,Forty-spotted Pardalote,1039
2487503,4172,Malurus coronatus,Purple-crowned Fairywren,32
5229575,4169,Platyrinchus platyrhynchos,White-crested Spadebill,4
7341633,4165,Zosterops poliogastrus,Montane White-eye,4
2485840,4160,Spartonoica maluroides,Bay-capped Wren-spinetail,1211
2496718,4160,Pharomachrus pavoninus,Pavonine Quetzal,2
2485183,4156,Upucerthia ruficaudus,Straight-billed Earthcreeper,
7340886,4155,Chalcomitra rubescens,Green-throated Sunbird,9
2476632,4152,Phaethornis atrimentalis,Black-throated Hermit,3
5231923,4151,Cuculus nisicolor,,
5788669,4151,Heliolais erythropterus,Red-winged Warbler,
2483221,4146,Phylloscartes oustaleti,Oustalet's Tyrannulet,715
7341467,4141,Phylloscopus ogilviegranti,Kloss's Leaf Warbler,2966
2481001,4135,Falco moluccensis,Spotted Kestrel,29
2481634,4134,Eudyptes pachyrhynchus,Fiordland Penguin,1678
2491385,4130,Sporophila frontalis,Buffy-fronted Seedeater,2955
2482641,4128,Polioxolmis rufipennis,Rufous-webbed Bush-tyrant,7
2484623,4125,Vidua fischeri,Straw-tailed Whydah,54
5845801,4122,Phylloscopus examinandus,Kamchatka Leaf Warbler,23
2494059,4121,Ploceus melanogaster,Black-billed Weaver,2384
5789359,4121,Selenidera piperivora,Guianan Toucanet,54
2490611,4118,Melanocorypha leucoptera,White-winged Lark,
7515214,4117,Locustella davidi,Baikal Bush-warbler,30
5231281,4113,Ficedula sapphira,Sapphire Flycatcher,11
2485965,4109,Dendrocincla merula,White-chinned Woodcreeper,6
7340443,4109,Bleda canicapillus,Gray-headed Bristlebill,2372
2476698,4107,Heliangelus viola,Purple-throated Sunangel,3
10830463,4105,Merops lafresnayii,Cinnamon-chested Bee-eater,55
6100930,4103,Suthora verreauxi,Golden Parrotbill,2204
2479546,4099,Agapornis pullarius,Red-headed Lovebird,14
2490606,4099,Pinarocorys nigricans,Dusky Lark,271
2480900,4098,Egretta vinaceigula,Slaty Egret,7
2481044,4098,Falco hypoleucos,Gray Falcon,456
2492180,4096,Urothraupis stolzmanni,Black-backed Bush Tanager,0
7341546,4096,Manucodia ater,Glossy-mantled Manucode,11
2483034,4095,Knipolegus striaticeps,Cinereous Tyrant,0
2492456,4092,Myioparus griseigularis,Grey-throated Tit-flycatcher,
2489540,4090,Pitta cyanea,Blue Pitta,
10678315,4088,Lipaugus ater,Black-and-gold Cotinga,2214
2477079,4083,Streptoprocne biscutata,Biscutate Swift,2773
2497562,4077,Strix rufipes,Rufous-legged Owl,28
2494485,4076,Carpodacus pulcherrimus,Himalayan Beautiful-rosefinch,2712
6065768,4076,Sternula saundersi,Saunders's Tern,2192
2490559,4075,Hylopezus nattereri,Speckle-breasted Antpitta,
2481068,4072,Spiziapteryx circumcincta,Spot-winged Falconet,49
5231725,4071,Rhipidura perlata,Spotted Fantail,1896
2478356,4069,Veniliornis cassini,Golden-collared Woodpecker,2257
9594691,4064,Conirostrum binghami,Giant Conebill,1728
2497529,4059,Strix hylophila,Rusty-barred Owl,2008
5229902,4059,Icterus maculialatus,Bar-winged Oriole,1875
4845858,4055,Certhilauda brevirostris,Agulhas Long-billed Lark,
2486500,4053,Lipaugus lanioides,Cinnamon-vented Piha,1357
9300216,4053,Columba vitiensis,Metallic Pigeon,33
2476811,4050,Chalcostigma heteropogon,Bronze-tailed Thornbill,0
7342158,4046,Elminia albonotata,White-tailed Crested-flycatcher,57
6100911,4045,Oreolais pulcher,Black-collared Apalis,54
5845139,4043,Laniarius sublacteus,East Coast Boubou,8
2480871,4040,Dupetor flavicollis,Black Bittern,
2476199,4037,Schistes geoffroyi,Wedge-billed Hummingbird,1
2480405,4036,Leucopternis occidentalis,Grey-backed Hawk,
5788889,4036,Phoenicurus erythronotus,Eversmann's Redstart,147
2495666,4035,Streptopelia hypopyrrha,Adamawa Turtle-dove,30
2494102,4034,Euplectes nigroventris,Zanzibar Red-bishop,99
8832498,4030,Oriolus consobrinus,Ventriloquial Oriole,878
2492364,4027,Carpospiza brachydactyla,Pale Rockfinch,1737
2486342,4026,Perissocephalus tricolor,Capuchinbird,54
2495576,4025,Ptilinopus occipitalis,Yellow-breasted Fruit-dove,
2496630,4024,Apaloderma vittatum,Bar-tailed Trogon,24
2494500,4019,Carpodacus thura,Himalayan White-browed Rosefinch,37
2473442,4017,Tetraogallus caspius,Caspian Snowcock,1
5230849,4014,Macronyx aurantiigula,Pangani Longclaw,52
5788998,4014,Garrulax ruficeps,Rufous-crowned Laughingthrush,
2479985,4012,Pionopsitta pyrilia,Saffron-headed Parrot,
2488153,4011,Tangara johannae,Blue-whiskered Tanager,785
2487933,4007,Parus funereus,Dusky Tit,
7342089,4007,Pseudoalcippe abyssinica,African Hill Babbler,
6101133,4004,Trochalopteron subunicolor,Scaly Laughingthrush,22
10930196,4003,Poospizopsis hypocondria,Rufous-sided Warbling-finch,2866
2487563,3995,Stipiturus mallee,Mallee Emuwren,572
5228537,3995,Eriocnemis cupreoventris,Coppery-bellied Puffleg,532
2489175,3993,Notiochelidon flavipes,Pale-footed Swallow,
7604570,3991,Clibanornis rufipectus,Santa Marta Foliage-gleaner,2397
2477214,3989,Aerodramus pelewensis,Palau Swiftlet,13
7341025,3988,Megabyas flammulatus,African Shrike-flycatcher,16
9009666,3988,Anthus nicholsoni,Nicholson's Pipit,
2482546,3987,Cyanolyca pulchra,Beautiful Jay,953
2496249,3987,Cacomantis castaneiventris,Chestnut-breasted Cuckoo,3
5959167,3985,Pachycephala philippinensis,Yellow-bellied Whistler,13
10979140,3983,Territornis reticulata,Streak-breasted Honeyeater,
2478366,3981,Veniliornis frontalis,Dot-fronted Woodpecker,2889
7355471,3981,Phylloscopus maforensis,Island Leaf Warbler,2025
11042396,3976,Thaumasius taczanowskii,Spot-throated Hummingbird,962
2495427,3974,Columba bollii,Bolle's Pigeon,3
2491669,3973,Camarhynchus pallidus,Woodpecker Finch,
6093317,3973,Arremon costaricensis,Costa Rican Brush-finch,2532
6100838,3970,Cyornis glaucicomans,Chinese Blue Flycatcher,58
2482945,3967,Myiopagis flavivertex,Yellow-crowned Elaenia,2931
4846528,3966,Arses telescopthalmus,Frilled Monarch,0
2497870,3964,Scotopelia peli,Pel's Fishing-owl,2171
5228715,3963,Picumnus pygmaeus,Spotted Piculet,15
2484235,3962,Psarocolius guatimozinus,Black Oropendola,2122
2491576,3961,Emberiza poliopleura,Somali Bunting,42
5788812,3960,Mimus melanotis,San Cristobal Mockingbird,2089
2483708,3959,Muscisaxicola frontalis,Black-fronted Ground-tyrant,29
2475136,3956,Nonnula frontalis,Gray-cheeked Nunlet,2169
2487550,3954,Amytornis textilis,Western Grasswren,29
5228748,3954,Picumnus dorbignyanus,Ocellated Piculet,3
7341791,3954,Setophaga vitellina,Vitelline Warbler,2460
2488936,3950,Conopophaga castaneiceps,Chestnut-crowned Gnateater,4
5789177,3950,Seicercus soror,Alstrom's Warbler,
2482692,3947,Anairetes agilis,Agile Tit-tyrant,
2489391,3941,Zosterops chloris,Lemon-bellied White-eye,1661
11038734,3938,Chrysuronia grayi,Blue-headed Sapphire,1257
2494859,3938,Paradisaea minor,Lesser Bird-of-paradise,1586
7421670,3936,Drymophila hellmayri,Santa Marta Antbird,2133
2483578,3929,Myiarchus oberi,Lesser Antillean Flycatcher,3
8779696,3928,Corvus pusillus,Palawan Crow,
2487282,3927,Myzomela cardinalis,Cardinal Myzomela,32
2480903,3926,Ardeola idae,Malagasy Pond-heron,1683
2490610,3923,Melanocorypha mongolica,Mongolian Lark,88
2492979,3923,Eremomela gregalis,Karoo Eremomela,153
2474482,3922,Rallina tricolor,Red-necked Crake,14
7341755,3919,Epinecrophylla leucophthalma,White-eyed Antwren,1720
6093381,3916,Setophaga pharetra,Arrowhead Warbler,0
11336252,3915,Rhynchospiza dabbenei,Yungas Sparrow,1206
2495113,3915,Vanga curvirostris,Hook-billed Vanga,3
2477344,3914,Neafrapus boehmi,Boehm's Spinetail,2380
8069697,3913,Horizocerus albocristatus,White-crested Hornbill,0
2490653,3909,Certhilauda curvirostris,Cape Long-billed Lark,1
2492461,3904,Erithacus akahige,Japanese Robin,
2473863,3898,Pternistis rufopictus,Gray-breasted Spurfowl,31
11208079,3897,Hypocharmosyna placentis,Red-flanked Lorikeet,
2494345,3896,Pyrrhoplectes epauletta,Golden-naped Finch,19
7340895,3887,Chalcomitra adelberti,Buff-throated Sunbird,7
2482645,3883,Pseudocolopteryx sclateri,Crested Doradito,1
5228276,3883,Bucco capensis,Collared Puffbird,31
10927959,3880,Poecilostreptus cabanisi,Azure-rumped Tanager,
8356516,3875,Sirystes albocinereus,White-rumped Sirystes,8
2480689,3874,Hieraaetus ayresii,Ayres's Hawk-eagle,1588
4408961,3873,Carduelis corsicana,Corsican Finch,126
2487592,3870,Polioptila lembeyei,Cuban Gnatcatcher,10
2479096,3867,Aratinga euops,Cuban Parakeet,
2493152,3867,Rhabdornis mystacalis,Stripe-headed Rhabdornis,25
10918272,3866,Talaphorus chlorocercus,Olive-spotted Hummingbird,1195
2478236,3866,Colaptes fernandinae,Fernandina's Flicker,1202
7735140,3863,Sporophila pileata,Pearly-bellied Seedeater,22
2476714,3855,Anthracothorax veraguensis,Veraguan Mango,2212
2482420,3852,Urocissa ornata,Sri Lanka Blue-magpie,3
5228881,3852,Piculus leucolaemus,White-throated Woodpecker,5
9301107,3852,Castanozoster thoracicus,Bay-chested Warbling-finch,17
2487437,3846,Vireo bairdi,Cozumel Vireo,1791
5232369,3846,Tyto longimembris,Eastern Grass-owl,38
5227943,3845,Bambusicola fytchii,Mountain Bamboo-partridge,18
5231762,3843,Prunella himalayana,Altai Accentor,2480
5788731,3843,Anthreptes rhodolaemus,Red-throated Sunbird,17
7735434,3842,Pica bottanensis,Black-rumped Magpie,
8852268,3842,Psephotellus dissimilis,Hooded Parrot,46
2494024,3841,Ploceus tricolor,Yellow-mantled Weaver,2098
5788814,3838,Mimus macdonaldi,Espanola Mockingbird / Hood Mockingbird,1583
2488684,3837,Thlypopsis fulviceps,Fulvous-headed Tanager,1
2495389,3837,Alectroenas madagascariensis,Madagascar Blue-pigeon,1
7342219,3836,Petrochelidon rufocollaris,Chestnut-collared Swallow,4
8120785,3832,Platysmurus aterrimus,Bornean Black Magpie,8
2486744,3830,Campephaga petiti,Petit's Cuckooshrike,10
5231400,3829,Napothera epilepidota,Eyebrowed Wren-babbler,9
5845317,3821,Hodgsonius phoenicuroides,White-bellied Redstart,
7341366,3821,Seicercus valentini,Bianchi's Warbler,
2474961,3817,Grus leucogeranus,Siberian Crane,
2477227,3817,Aerodramus infuscatus,Halmahera Swiftlet,2432
5231724,3814,Rhipidura atra,Black Fantail,16
5788856,3811,Saxicola leucurus,White-tailed Stonechat,6
2477529,3808,Crypturellus atrocapillus,Black-capped Tinamou,1719
2477556,3804,Crypturellus bartletti,Bartlett's Tinamou,7
2480762,3802,Pluvianus aegyptius,Egyptian Plover / Crocodile-bird,103
2495434,3797,Columba junoniae,Laurel Pigeon,0
2490294,3796,Tmetothylacus tenellus,Golden Pipit,9
2489559,3793,Pitta megarhyncha,Mangrove Pitta,35
2492578,3789,Muscicapa cassini,Cassin's Flycatcher,2096
2478834,3784,Pteroglossus bitorquatus,Red-necked Aracari,647
2481484,3784,Pterodroma arminjoniana,Trindade Petrel,638
5230602,3784,Orchesticus abeillei,Brown Tanager,2271
2490913,3783,Zoothera mollissima,Plain-backed Thrush,17
2491403,3783,Atlapetes fulviceps,Fulvous-headed Brush-finch,12
2493094,3781,Phylloscopus subaffinis,Buff-throated Warbler,1
2489444,3777,Cracticus cassicus,Hooded Butcherbird,1508
6100832,3775,Macronus striaticeps,Brown Tit-babbler,12
2485068,3774,Cinclodes taczanowskii,Surf Cinclodes / Peruvian Seaside Cinclodes,11
2478756,3771,Selenidera gouldii,Gould's Toucanet,759
2494177,3771,Loxia scotica,Scottish Crossbill,0
2481500,3769,Procellaria cinerea,Gray Petrel,833
5230411,3760,Acanthiza robustirostris,Slaty-backed Thornbill,7
2478584,3756,Campephilus haematogaster,Crimson-bellied Woodpecker,1872
6095444,3753,Apus leuconyx,Blyth's Swift,
2491427,3745,Atlapetes rufinucha,Bolivian Brush-finch,7
2494003,3745,Malimbus nitens,Blue-billed Malimbe,2029
5231834,3745,Columba albitorques,White-collared Pigeon,33
6100961,3745,Dendrocitta bayleii,Andaman Treepie,3319
2479947,3736,Poicephalus rueppellii,Rueppell's Parrot,113
5231740,3736,Rhipidura cyaniceps,Blue-headed Fantail,8
2493528,3734,Paradoxornis guttaticollis,Spot-breasted Parrotbill,29
2487611,3729,Certhia nipalensis,Rusty-flanked Treecreeper,15
2480663,3728,Circaetus fasciolatus,Southern Banded Snake-eagle,1317
5788861,3726,Erythropygia hartlaubi,Brown-backed Scrub Robin,
7340566,3724,Turdoides fulva,Fulvous Babbler,
2475122,3723,Nonnula rubecula,Rusty-breasted Nunlet,20
2490006,3723,Gymnopithys salvini,White-throated Antbird,
9308032,3723,Loxia sinesciuris,Cassia Crossbill,
5230416,3719,Oreoscopus gutturalis,Fernwren,715
7666111,3718,Psilopogon armillaris,Flame-fronted Barbet,36
2488385,3717,Spindalis dominicensis,Hispaniolan Spindalis,13
2495107,3708,Tylas eduardi,Tylas Vanga,1
5230520,3707,Lepidothrix nattereri,Snow-capped Manakin,2315
2484828,3706,Dryoscopus angolensis,Pink-footed Puffback,16
5228035,3706,Odontophorus speciosus,Rufous-breasted Wood-quail,1859
2479629,3705,Amazona tucumana,Tucuman Parrot / Tucuman Amazon,1738
2497388,3705,Megascops atricapilla,Black-capped Screech-owl,7
5230405,3703,Acanthiza iredalei,Slender-billed Thornbill,12
2490693,3701,Eremopterix australis,Black-eared Sparrow-lark,2475
2491290,3698,Haplospiza rustica,Slaty Finch,
5232239,3690,Ptilopsis leucotis,Northern White-faced Owl,78
8834047,3688,Collocalia uropygialis,Satin Swiftlet,
2494482,3685,Carpodacus edwardsii,Dark-rumped Rosefinch,2931
2484866,3684,Laniarius mufumbiri,Papyrus Gonolek,33
10754510,3683,Deconychura pallida,Southern Long-tailed Woodcreeper,0
2489620,3681,Granatellus pelzelni,Rose-breasted Chat,6
2482058,3679,Podiceps gallardoi,Hooded Grebe,2056
5231479,3674,Campylorhynchus chiapensis,Giant Wren,1968
2492007,3672,Oreothraupis arremonops,Tanager Finch,2475
5229742,3672,Contopus pallidus,Jamaican Pewee,1
5230666,3671,Diglossa gloriosissima,Chestnut-bellied Flower-piercer,2370
2486106,3666,Phyllastrephus icterinus,Icterine Greenbul,2114
2492779,3665,Rhopophilus pekinensis,Chinese Hill Warbler,5
7340876,3664,Xanthomixis zosterops,Spectacled Tetraka,0
2489066,3663,Ampeliceps coronatus,Golden-crested Myna,1
2490756,3661,Turdus jamaicensis,White-eyed Thrush,1
2479982,3659,Pionopsitta caica,Caica Parrot,
2480654,3659,Buteogallus aequinoctialis,Rufous Crab Hawk,2087
5231239,3655,Oenanthe xanthoprymna,Kurdish Wheatear,367
5231205,3653,Passer simplex,Desert Sparrow,268
9425092,3653,Dicaeum celebicum,Gray-sided Flowerpecker,1943
2483260,3651,Todirostrum pictum,Painted Tody-flycatcher,27
7467332,3651,Dubusia castaneoventris,Chestnut-bellied Mountain-tanager,5
2473455,3648,Tetraogallus himalayensis,Himalayan Snowcock,1966
7340364,3644,Eurillas ansorgei,Ansorge's Greenbul,2137
5788790,3641,Upucerthia saturatior,Patagonian Forest Earthcreeper,9
2491371,3639,Sporophila bouvreuil,Copper Seedeater,24
6101123,3630,Trochalopteron cachinnans,Black-chinned Laughingthrush,
2486073,3626,Ixonotus guttatus,Spotted Greenbul,2002
9512424,3623,Turdus poliocephalus,Island Thrush,37
2495568,3619,Ptilinopus rivoli,White-bibbed Fruit-dove,0
2482471,3617,Corvus imparatus,Tamaulipas Crow,869
2479604,3614,Amazona collaria,Yellow-billed Parrot / Yellow-billed Amazon,1810
2492837,3614,Cisticola pipiens,Chirping Cisticola,110
2489767,3609,Basileuterus trifasciatus,Three-banded Warbler,8
5229713,3609,Rhynchocyclus fulvipectus,Fulvous-breasted Flatbill,3
9092624,3604,Pachycephala tenebrosa,Morningbird,3037
2486616,3601,Crateroscelis murina,Rusty Mouse-warbler,
2482004,3600,Oceanodroma markhami,Markham's Storm-petrel,
7341887,3599,Arremon torquatus,White-browed Brush-finch,0
2487700,3595,Xenopipo atronitens,Black Manakin,2416
8220278,3595,Psilopogon annamensis,Indochinese Barbet,7
5230838,3588,Drymophila devillei,Striated Antbird,1253
2479560,3581,Agapornis taranta,Black-winged Lovebird,27
5959169,3581,Pachycephala schlegelii,Regent Whistler,12
5230839,3579,Drymophila genei,Rufous-tailed Antbird,2183
2479418,3576,Lorius lory,Black-capped Lory,1286
2493417,3576,Stachyris poliocephala,Gray-headed Babbler,0
2486543,3572,Aphelocephala nigricincta,Banded Whiteface,12
2494790,3567,Prionodura newtoniana,Golden Bowerbird,997
11001932,3566,Cinnyris hellmayri,Arabian Sunbird,23
2481448,3562,Pterodroma incerta,Atlantic Petrel,952
2486070,3562,Certhiaxis mustelinus,Red-and-white Spinetail,19
5230515,3560,Neopelma chrysocephalum,Saffron-crested Tyrant-manakin,20
2496039,3558,Petrophassa albipennis,White-quilled Rock-pigeon,26
7706576,3552,Chlorodrepanis stejnegeri,Kauai Amakihi,260
6101007,3548,Crithagra citrinipectus,Lemon-breasted Canary,2316
2477599,3547,Nothura boraquira,White-bellied Nothura,20
2478616,3547,Prodotiscus zambesiae,Green-backed Honeybird,65
2493649,3545,Heteromunia pectoralis,Pictorella Mannikin,7
2495948,3540,Ducula pacifica,Pacific Imperial-pigeon,45
2493953,3538,Odontorchilus branickii,Gray-mantled Wren,2072
2497755,3537,Otus brucei,Pallid Scops-owl,1274
2477289,3535,Cypseloides cherriei,Spot-fronted Swift,521
2480214,3533,Phegornis mitchellii,Diademed Sandpiper-plover / Diademed Plover,37
2494570,3530,Rhodopechys sanguineus,Eurasian Crimson-winged Finch,64
2480135,3529,Touit huetii,Scarlet-shouldered Parrotlet,1491
2474728,3527,Neocrex erythrops,Paint-billed Crake,1121
2485689,3525,Anabacerthia amaurotis,White-browed Foliage-gleaner,2
