species_key,observations_total,scientific_name,common_name,observations_after_assessment_year
5217777,14,Amolops mantzorum,Mouping Sucker Frog,4
5217916,14,Scinax dolloi,Werner's Brazilian Treefro,1
5218202,14,Gastrotheca dunni,Dunn's Marsupial Frog,13
5218284,14,Caecilia thompsoni,Thompson's Caecilian,6
5785888,14,Pseudophilautus schmarda,Schmarda's Shrub Frog,9
8594053,14,Limnonectes lauhachindai,Lauhachinda's Fanged Frog,13
8667876,14,Tylototriton panhai,Panha's Knobby Newt,6
8733064,14,Pristimantis marcoreyesi,Marco Reyes's Robber Frog,2
8767420,14,Indirana tysoni,Tyson's Leaping Frog,
8814639,14,Rhacophorus borneensis,Bornean Flying Frog,14
8820013,14,Pristimantis nietoi,Nieto’s Rainfrog,0
9247446,14,Brachycephalus sulfuratus,,2
9540317,14,Capensibufo selenophos,Moonlight Mountain Toadlet,12
9630441,14,Pristimantis ecuadorensis,Ecuadorian Rainfrog,0
10678972,13,Lynchius oblitus,,0
10714357,13,Boana semiguttata,Speckled Treefrog,8
10716911,13,Rhacophorus robertingeri,Robert Inger's Tree Frog,13
10717733,13,Mannophryne vulcano,Caracas Collared Frog,7
10720035,13,Papurana volkerjane,,5
10741191,13,Isthmura boneti,Oaxacan False Brook Salamander,10
10790134,13,Isthmura naucampatepetl,Cofre De Perote Salamander,10
10824272,13,Indosylvirana doni,,
10866617,13,Boana caipora,,7
10881561,13,Indosylvirana flavescens,,
10890288,13,Sanguirana igorota,,0
11173195,13,Atelopus manauensis,,9
11373693,13,Leptobrachella murphyi,,
11533129,13,Centrolene huilensis,Huila Glass Frog,5
12026756,13,Eleutherodactylus spec,,
2421655,13,Asterophrys turpicola,New Guinea Bush Frog,11
2421809,13,Cophixalus tetzlaffi,,1
2421916,13,Chiasmocleis carvalhoi,Carvalho's Silent Frog,4
2421921,13,Chiasmocleis anatipes,Santa Cecilia Humming Frog,1
2421927,13,Chiasmocleis avilapiresae,,5
2421951,13,Melanobatrachus indicus,Orange Black Tubercled Indian Microhylid,9
2423227,13,Gephyromantis redimitus,,0
2423273,13,Gephyromantis asper,East Betsileo Madagascar Frog,3
2423332,13,Mantidactylus biporus,Two-pore Madagascar Frog,0
2423459,13,Pleurodema kriegi,Achala’s Four-eyed Frog,11
2423522,13,Pseudopaludicola ternetzi,Goias Swamp Frog,0
2423547,13,Physalaemus fernandezae,Whistling Dwarf Frog,7
2423570,13,Physalaemus kroyeri,,5
2423796,13,Feihyla palpebralis,Vietnamese Bubble-nest Frog,8
2423959,13,Hemisus perreti,Perret’s Shovelnose Frog,0
2424145,13,Eleutherodactylus pictissimus,Hispaniolan Yellow-mottled Frog,7
2424410,13,Insuetophrynus acarpicus,Barrio's Frog,11
2424439,13,Alsodes igneus,,8
2424654,13,Telmatobufo venustus,Chile Mountain False Toad,10
2425459,13,Pristimantis suetus,,12
2426284,13,Allobates conspicuus,Manu Rocket Frog,4
2426513,13,Opisthothylax immaculatus,Gray-eyed Frog,7
2426536,13,Heterixalus boettgeri,Boettger's Reed Frog,5
2426574,13,Afrixalus vibekensis,Nimba Banana Frog,1
2426700,13,Staurois parvus,Bornean Rock Frog,8
2426769,13,Rana omeimontis,Omei Brown Frog,10
2426899,13,Sylvirana maosonensis,,
2427557,13,Hyla sanchiangensis,San Chiang Treefrog,10
2427650,13,Duellmanohyla uranochroa,Costa Rica Brook Frog,3
2427709,13,Litoria corbeni,,
2428012,13,Sphaenorhynchus platycephalus,South American Lime Treefrog,4
2428218,13,Plectrohyla acanthodes,Thorny Spikethumb Frog,3
2428291,13,Hyloscirtus platydactylus,Merida Andes Treefrog,0
2428428,13,Dendropsophus giesleri,Giesler's Treefrog,9
2428466,13,Dendropsophus sartori,Taylor's Yellow Treefrog,11
2428675,13,Charadrahyla nephila,Oaxacan Cloud-forest Treefrog,7
2428919,13,Ptychadena erlangeri,Erlanger's Grassland Frog,3
2429062,13,Silverstoneia erasmios,,3
2429156,13,Adelphobates quinquevittatus,Rio Madeira Poison Frog,2
2429863,13,Crossodactylus schmidti,Schmidt's Spinythumb Frog,5
2430097,13,Flectonotus pygmaeus,Marsupial Frog,9
2430389,13,Chrysopaa sternosignata,Murray's Frog,0
2431185,13,Chiropterotriton priscus,Primeval Splayfoot Salamander,6
2431392,13,Pseudoeurycea werleri,Werler's Salamander,10
2431395,13,Pseudoeurycea mixteca,,6
2431433,13,Gyrinophilus gulolineatus,Berry Cave Salamander,0
2431441,13,Cryptotriton veraepacis,Baja Verapaz Salamander,8
2431759,13,Batrachoseps campi,Inyo Mountains Salamander,5
2431880,13,Tylototriton verrucosus,Himalayan Newt,7
5216569,13,Phrynella pulchra,Malacca Frog,7
5216614,13,Atelopus petersi,Peters´ Harlequin,0
5216676,13,Atelopus onorei,Onore´s Harlequin,0
5217218,13,Theloderma horridum,Spiny Wart Frog,9
5217680,13,Hyperolius mariae,,10
5217958,13,Trachycephalus imitatrix,Rio Golden-eyed Treefrog,9
5785055,13,Micrixalus herrei,Kallar Dancing Frog,4
5785916,13,Pseudophilautus nemus,,11
5785947,13,Pseudophilautus poppiae,,5
7651757,13,Andinobates dorisswansonae,,13
7662131,13,Batrachoseps bramei,Fairview Slender Salamander,
8578592,13,Diasporus ventrimaculatus,,13
8836379,13,Ranitomeya toraro,Apuriná Poison Frog,4
8840185,13,Pristimantis yanezi,Yánez Rain Frog,0
9150722,13,Chiasmocleis haddadi,,6
9154862,13,Leptobrachium tagbanorum,Palawan Litter Frog,12
9855956,13,Siren reticulata,Reticulated Siren,5
10173397,12,Lankanectes pera,Corrugated Frogs,9
10301230,12,Potamotyphlus kaupii,Pastaza River Caecilian,
10672517,12,Chiasmocleis tridactyla,,5
10674915,12,Zhangixalus pachyproctus,,
10746442,12,Hyperolius rwandae,Rwanda Long Reed Frog,10
10753513,12,Boana pombali,,1
10781472,12,Boana sibleszi,La Escalera Treefrog,5
10791269,12,Agalychnis psilopygion,Flecked Leaf-frog,1
10821725,12,Theloderma baibungense,Baibung Small Treefrog,0
10828982,12,Nesorohyla kanaima,Kanaima Treefrog,0
10843934,12,Boana poaju,,7
10844442,12,Papurana garritor,,5
10855381,12,Tylototriton sparreboomi,Sparreboom’s Crocodile Newt,12
10862007,12,Chalcorana macrops,,11
10899760,12,Boana microderma,Smallskin Treefrog,3
11858278,12,Trachycephalus spec,,
11898117,12,Euphlyctis jaladhara,,
2421605,12,Scaphiophryne spinosa,,10
2421651,12,Stereocyclops incrassatus,,1
2421686,12,Arcovomer passarellii,Passarelli's Frog,7
2422091,12,Microhyla annamensis,,
2422093,12,Microhyla chakrapanii,Chakrapani's Narrow-mouthed Frog,8
2422107,12,Microhyla marmorata,,
2422146,12,Melanophryniscus simplex,,4
2422469,12,Poyntonophrynus beiranus,Beira's Toad,3
2422495,12,Peltophryne florentinoi,Zapata Toad,2
2423184,12,Mantella madagascariensis,Madagascan Mantella,1
2423325,12,Mantidactylus cowanii,,2
2423410,12,Boophis pauliani,Moramanga Bright-eyed Frog,3
2424002,12,Adelophryne baturitensis,,5
2424106,12,Eleutherodactylus monensis,Mona Coqui,5
2424138,12,Eleutherodactylus gossei,Whistling Frog,6
2424324,12,Proceratophrys laticeps,Linhares Smooth Horned Frog,6
2424340,12,Cycloramphus dubius,Sao Paulo Button Frog,2
2424357,12,Cycloramphus bandeirensis,Bandeira Button Frog,2
2424608,12,Taudactylus diurnus,Mount Glorious Torrent Frog,0
2424656,12,Telmatobufo bullocki,Bullock’s Mountains False Toad,1
2424693,12,Leptobrachium banae,,12
2424794,12,Oreolalax rhodostigmatus,,9
2425428,12,Pristimantis celator,La Delicia Robber Frog,0
2425547,12,Pristimantis moro,La Hondura Robber Frog,3
2425706,12,Pristimantis pecki,Peck's Robber Frog,0
2425801,12,Pristimantis buccinator,Trumpeter Robber Frog,6
2426570,12,Afrixalus clarkei,Clarke’s Banana Frog Status: En,11
2426579,12,Afrixalus osorioi,Forest Tree Frog,9
2427363,12,Aplastodiscus cavicola,Cruz's Treefrog,2
2428021,12,Sphaenorhynchus palustris,Linhares Lime Treefrog,3
2428120,12,Isthmohyla rivularis,American Cinchona Plantation Treefrog,3
2428547,12,Dendropsophus cruzi,,3
2429013,12,Ameerega pongoensis,,8
2429199,12,Hyloxalus mystax,Cloud Forest Rocket Frog,0
2429383,12,Nymphargus spilotus,,4
2429653,12,Cardioglossa occidentalis,Long-fingered Frog,8
2429676,12,Leptopelis modestus,Plain Tree Frog,0
2430252,12,Nanorana yunnanensis,Yunnan Spiny Frog,7
2430435,12,Fejervarya iskandari,,12
2430897,12,Scolecomorphus kirkii,Lake Tanganyika Caecilian,7
2431291,12,Bolitoglossa celaque,Celaque Mushroomtongue Salamande,3
2431421,12,Dendrotriton sanctibarbarus,,0
2431954,12,Ambystoma taylori,Taylor's Salamander,8
5216945,12,Rhinella rubropunctata,Red-spotted Toad,4
5217225,12,Theloderma gordoni,,9
5217337,12,Xenopus fraseri,Fraser's Platanna,0
5217536,12,Leptodactylus griseigularis,,7
5217611,12,Leptodactylus paraensis,Pará Thin-toed Frog,5
5217630,12,Hyperolius zonatus,Nimba Reed Frog,2
5217635,12,Hyperolius endjami,Yaounde Reed Frog,8
5218104,12,Hylodes dactylocinus,,5
5218279,12,Caecilia abitaguae,Abitagua Caecilian,3
5785887,12,Pseudophilautus ocularis,,5
8493452,12,Chiasmocleis devriesi,,0
8546365,12,Telmatobius rubigo,Laguna De Los Pozuelos’ Rusted Frog,11
8674868,12,Allobates tapajos,,1
8765313,12,Pachytriton feii,Fei's Stout Newt,11
8874658,12,Limnonectes cintalubang,,11
9071106,12,Melanophryniscus milanoi,,0
9461484,12,Centrolene charapita,Charapita Glass Frog,0
9494655,12,Hyperolius davenporti,Davenport's Reed Frog,12
10060218,11,Boophis masoala,,
10273745,11,Megophrys wushanensis,Wushan Horned Toad,9
10330899,11,Microhyla gadjahmadai,,
10621412,11,Hynobius fossigenus,Japanese Rift Salamander,11
10678324,11,Nidirana guangdongensis,,
10689184,11,Alcalus baluensis,Balu Eastern Frog,9
10697394,11,Nyctibatrachus jog,Jog's Night Frog,8
10718349,11,Kurixalus appendiculatus,Philippine Flying Frog,8
10726226,11,Sarcohyla pentheter,,5
10736896,11,Minervarya nilagirica,Nilgiri Frog,5
10737478,11,Sphaerotheca bengaluru,,
10767354,11,Ameerega panguana,Panguana Poison Frog,3
10814932,11,Centrolene solitaria,Lonely Cochran Frog,6
10846189,11,Megophrys hansi,,7
10848827,11,Ololygon longilinea,Lutz's Snouted Treefrog,0
10850149,11,Bufotes luristanicus,Lorestan Toad,4
10860319,11,Feihyla fuhua,White-cheeked Small Treefrog,11
10893988,11,Cophyla barbouri,,
11522430,11,Synapturanus zombie,,
2422049,11,Anodonthyla boulengerii,Boulenger's Climbing Frog,4
2422149,11,Melanophryniscus tumifrons,Swelling Redbelly Toad,6
2422248,11,Wolterstorffina mirei,Mount Okou Wolterstorff Toad,0
2422428,11,Incilius ibarrai,Jalapa Toad,4
2422855,11,Nectophryne batesii,Bates' Tree Toad,2
2423080,11,Mertensophryne uzunguensis,Uzungwe Toad,8
2423176,11,Mantella crocea,Eastern Golden Frog,4
2423198,11,Blommersia wittei,Witte's Madagascar Frog,0
2423219,11,Gephyromantis tschenki,,6
2423221,11,Gephyromantis leucomaculatus,White-spotted Madagascar Frog,0
2423252,11,Gephyromantis plicifer,Common Madagascar Frog,6
2423335,11,Mantidactylus bellyi,,4
2423412,11,Boophis reticulatus,Reticulate Bright-eyed Frog,1
2423450,11,Sooglossus sechellensis,Seychelles Frog,11
2423964,11,Pipa snethlageae,Utinga Surinam Toad,5
2424310,11,Proceratophrys avelinoi,Avelino's Smooth Horned Frog,6
2424438,11,Alsodes vanzolinii,Vanzolini's Spiny-chest Frog,6
2424467,11,Telmatobius marmoratus,Marbled Water Frog,3
2424569,11,Pseudophryne covacevichae,Magnificent Broodfrog,8
2424831,11,Ischnocnema manezinho,,6
2424836,11,Ischnocnema bolbodactyla,Rio Robber Frog,11
2425186,11,Pristimantis acerus,Papallacta Robber Frog,0
2425196,11,Pristimantis bellator,,0
2425280,11,Pristimantis duende,,0
2426563,11,Afrixalus uluguruensis,Uluguru Banana Frog,5
2426817,11,Rana johnsi,John's Frog,7
2427168,11,Lithobates sevosus,Dusky Gopher Frog,5
2427331,11,Glandirana tientaiensis,,5
2428041,11,Bokermannohyla caramaschii,,3
2428416,11,Dendropsophus timbeba,Cardoso's Treefrog,2
2428569,11,Dendropsophus gryllatus,Pacific Lowland Treefrog,9
2428887,11,Ptychadena tournieri,Liberia Grassland Frog,5
2429651,11,Cardioglossa pulchra,Black Long-fingered Frog,0
2429684,11,Leptopelis millsoni,Niger Forest Treefrog,11
2429719,11,Leptopelis rufus,Red Treefrog,8
2429824,11,Megaelosia boticariana,,
2429920,11,Tomopterna luganga,Red Sand Frog,11
2430183,11,Phrynobatrachus ghanensis,Ghana River Frog,1
2430409,11,Fejervarya vittigera,Luzon Wart Frog,4
2430717,11,Craugastor ranoides,,1
2431118,11,Batrachuperus karlschmidti,Chiala Mountain Salamander,2
2431146,11,Hynobius maoershanensis,Maoershan Hynobiid,6
2431260,11,Bolitoglossa cuna,Camp Sasardi Salamander,8
2431432,11,Gyrinophilus subterraneus,West Virginia Spring Salamander,0
2431621,11,Oedipina parvipes,Colombian Worm Salamander,5
2431761,11,Batrachoseps relictus,Relictual Slender Salamander,5
2431950,11,Ambystoma mexicanum,Axolotl,2
5216785,11,Werneria mertensiana,Mertens' Smalltongue Toad,0
5217006,11,Rhinella veredas,,4
5217313,11,Rhacophorus georgii,Tuwa Flying Frog,8
5217546,11,Leptodactylus cunicularius,Sazima's White-lipped Frog,0
5217566,11,Leptodactylus peritoaktites,Rana Ahumada De La Selva Costera De Ecuador,2
5217729,11,Hyperolius kachalolae,Kachalola Reed Frog,11
5218074,11,Breviceps sopranus,Whistling Rain Frog,6
5218277,11,Caecilia leucocephala,White-headed Caecilian,1
5218293,11,Caecilia subnigricans,Magdalena Valley Caecilian,7
5218320,11,Ichthyophis glutinosus,Ceylon Caecilian,3
5218345,11,Eurycea wallacei,Georgia Blind Salamander,9
5785772,11,Kurixalus banaensis,Bana Bubble-nest Frog,10
5785818,11,Raorchestes chalazodes,Günther's Bush Frog,1
7372561,11,Uperoleia stridera,Ratcheting Toadlet,5
7698202,11,Hyalinobatrachium tricolor,,6
8637283,11,Ghatixalus magnus,Large-sized Ghat Tree Frog,7
8660519,11,Pyxicephalus angusticeps,Parry's Bullfrog,10
8749627,11,Pristimantis educatoris,,
9059862,11,Leptomantis bimaculatus,Mindanao Flying Frog,10
9929117,11,Gracixalus yunnanensis,Yunnan Bushfrog,10
9993935,11,Amazophrynella xinguensis,,0
10679139,10,Pithecopus oreades,,4
10688233,10,Minervarya andamanensis,Andaman Wart Frog,6
10717870,10,Eleutherodactylus orarius,Colima Shiny Peeping Frog,6
10720411,10,Boana marianitae,Salta Treefrog,6
10762688,10,Fritziana ohausi,Petropolis Treefrog,2
10767884,10,Megophrys microstoma,Asian Mountain Toad,9
10790272,10,Pulchrana grandocula,Big-eyed Frog,9
10795403,10,Leptomantis fasciatus,,7
10798035,10,Leptobrachella hamidi,White-bellied Slender Litter Frog,9
10800314,10,Leptobrachella eos,Rosy Litter Frog,8
10816454,10,Ololygon humilis,Rio Babi Snouted Treefrog,9
10820814,10,Ranoidea andiirrmalin,,
10828050,10,Callulops valvifer,,0
10885358,10,Anomaloglossus saramaka,,
10887528,10,Rentapia everetti,Everett's Asian Tree Toad,7
11135875,10,Limnonectes pseudodoriae,,
11503180,10,Physalaemus spec,,
11586064,10,Platymantis papua,,
12239424,10,Pristimantis lojanus,,
12266720,10,Centrolene zarza,,
2421667,10,Paradoxophyla palmata,Web-foot Frog,3
2422385,10,Incilius spiculatus,Spiculate Toad,10
2423185,10,Mantella viridis,Green Golden Frog,5
2423255,10,Gephyromantis ambohitra,,3
2423297,10,Guibemantis tornieri,,4
2423303,10,Guibemantis depressiceps,Pulsing Madagascar Frog,1
2423333,10,Mantidactylus guttulatus,Gray Madagascar Frog,0
2423348,10,Spinomantis fimbriatus,,1
2423418,10,Boophis opisthodon,Eastern Bright-eyed Frog,6
2423577,10,Physalaemus camacan,,2
2423770,10,Gracixalus supercornutus,,9
2423845,10,Kurixalus naso,Uphill Tree Frog,6
2424126,10,Eleutherodactylus unicolor,Burrowing Coqui,8
2424164,10,Eleutherodactylus jaumei,Orange Long-nosed Frog,0
2424344,10,Cycloramphus eleutherodactylus,Alto Button Frog,0
2424418,10,Alsodes montanus,Mountain Spiny-chest Frog,8
2424423,10,Alsodes barrioi,Cabreria Spiny-chest Frog,2
2425121,10,Pristimantis thymalopsoides,Greater Pilalo Robber Frog,0
2425288,10,Pristimantis ignicolor,Fire Robber Frog,0
2425455,10,Pristimantis leucopus,,0
2425502,10,Pristimantis ardalonychus,Río Cerranayacu Rain Frog,0
2425573,10,Pristimantis danae,,5
2425932,10,Euparkerella cochranae,Cochran's Guanabara Frog,1
2426783,10,Rana tsushimensis,Tsushima Brown Frog,5
2426863,10,Hylarana attigua,,
2426906,10,Pulchrana banjarana,Highland Swamp Frog,4
2426943,10,Amnirana occidentalis,,
2427236,10,Odorrana hainanensis,,9
2427340,10,Aplastodiscus sibilatus,,7
2428219,10,Plectrohyla avia,Greater Spikethumb Frog,1
2428376,10,Pseudis bolbodactyla,,2
2429253,10,Hyloxalus anthracinus,South American Rocket Frog,0
2429655,10,Cardioglossa escalerae,Equatorial Guinea Long-fingered Frog,1
2429720,10,Leptopelis bufonides,Ground Tree Frog,6
2429882,10,Strongylopus rhodesianus,Hewitt's Long-toed Frog,7
2430188,10,Phrynobatrachus parvulus,Dwarf Puddle Frog,9
2431138,10,Hynobius amjiensis,Amji Hynobiid,6
2431352,10,Bolitoglossa phalarosoma,Medellin Mushroomtongue Salamander,0
2431381,10,Pseudoeurycea amuzga,Sierra De Malinaltepec Salamander,1
2431447,10,Cryptotriton nasalis,Cortes Salamander,2
2431509,10,Plethodon kisatchie,Louisiana Slimy Salamander,3
2431640,10,Oedipina elongata,Central American Worm Salamander,5
2431749,10,Batrachoseps regius,Kings River Slender Salamander,4
2431757,10,Batrachoseps robustus,Kern Plateau Salamander,1
2432011,10,Ambystoma cingulatum,Flatwoods Salamander,1
5216640,10,Atelopus oxyrhynchus,Merida's Stubfoot Toad,0
5216787,10,Werneria bambutensis,Bamboutos Smalltongue Toad,0
5216841,10,Rhinella rostrata,Mesopotamia Beaked Toad,8
5217199,10,Chiromantis simus,,
5217326,10,Xenopus longipes,Savannah Clawed Frog,10
5217331,10,Xenopus clivii,Eritrean Smooth Clawed Frog,7
5217751,10,Kassina lamottei,Rainforest Running Frog,2
5217802,10,Amolops lifanensis,,0
5217957,10,Trachycephalus dibernardoi,,3
5217971,10,Phyllodytes gyrinaethes,,8
5218092,10,Indirana brachytarsus,Günther's Leaping Frog,4
5218326,10,Ichthyophis beddomei,Nilgherries Caecilian,5
5784923,10,Oedipina salvadorensis,,5
5785354,10,Duttaphrynus stuarti,Stuart's Toad,4
5785832,10,Raorchestes menglaensis,,10
5785850,10,Raorchestes flaviventris,Malabar Bubble-nest Frog,6
5785892,10,Pseudophilautus macropus,Bigfoot Shrub Frog,7
5785910,10,Pseudophilautus regius,Polonnaruwa Shrub Frog,5
8499850,10,Elachistocleis haroi,,8
8525372,10,Proceratophrys belzebul,,6
8531148,10,Cacosternum nanogularum,Small-throated Dainty Frog,9
8952020,10,Pristimantis pahuma,El Pahuma Rainfrog,1
9268767,10,Cophyla maharipeo,,0
9341991,10,Boophis roseipalmatus,,7
9893910,10,Caecilia museugoeldi,,
10002746,9,Oophaga anchicayensis,,5
10041465,9,Oophaga andresi,,9
10188446,9,Amolops yatseni,Yat-sen’s Torrent Frog,9
10432951,9,Gastrotheca elicioi,,
10522542,9,Pristimantis jaguensis,,9
10681914,9,Boana freicanecae,,6
10690253,9,Indosylvirana montana,,
10707056,9,Walkerana phrynoderma,Kerala Indian Frog,4
10712403,9,Papurana elberti,Lesser Sundas Frog,9
10768224,9,Philautus larutensis,,6
10803086,9,Cophyla pollicaris,,
10817832,9,Pulchrana centropeninsularis,,8
10819811,9,Ectopoglossus isthminus,,0
10831493,9,Nyctibatrachus acanthodermis,Spinular Night Frog,4
10839791,9,Microhyla pineticola,Pine Narrow-mouth Frog,9
10880164,9,Boana stenocephala,,1
10883677,9,Scinax tigrinus,,6
11150220,9,Rhinella exostosica,,2
11371373,9,Assa wollumbin,Mount Wollumbin Hip-pocket Frog,5
11750912,9,Echinotriton raffaellii,,
2421613,9,Cophyla phyllodactyla,Whistling Treefrog,1
2421930,9,Chiasmocleis alagoana,,1
2422132,9,Nimbaphrynoides occidentalis,Western Nimba Toad,5
2422161,9,Melanophryniscus spectabilis,,6
2422162,9,Melanophryniscus admirabilis,Admirable-redbelly-toad,8
2422260,9,Dendrophryniscus leucomystax,Lowland Tree Toad,3
2422369,9,Incilius tacanensis,,0
2422486,9,Peltophryne longinasus,Western Cuba Long-nosed Toad,0
2423055,9,Mertensophryne anotis,Chirinda Toad,1
2423070,9,Mertensophryne nyikae,Nyika Dwarf Toad,8
2423187,9,Mantella haraldmeieri,Haraldmeier's Mantella,4
2423267,9,Gephyromantis klemmeri,Klemmer's Madagascar Frog,1
2423289,9,Guibemantis bicalcaratus,Sainte Marie Madagascar Frog,0
2423312,9,Aglyptodactylus securifer,,5
2423322,9,Mantidactylus ulcerosus,Warty Madagascar Frog,0
2423324,9,Mantidactylus charlotteae,,2
2423330,9,Mantidactylus mocquardi,Mocquard's Madagascar Frog,0
2423386,9,Boophis microtympanum,Imerina Bright-eyed Frog,4
2423415,9,Boophis tasymena,,5
2423436,9,Bombina pachypus,,
2423438,9,Bombina microdeladigitora,Small-webbed Firebelly Toad,7
2423969,9,Pipa arrabali,Arrabal's Suriname Toad,3
2424326,9,Proceratophrys subguttata,,4
2424514,9,Telmatobius arequipensis,Chili Water Frog,8
2424848,9,Ischnocnema holti,,2
2424941,9,Lynchius flavomaculatus,Yellow-spotted Andes Frog,0
2425176,9,Pristimantis ornatissimus,Ornate Robber Frog,5
2425315,9,Pristimantis platydactylus,,4
2425708,9,Pristimantis skydmainos,Manu Robber Frog,2
2425747,9,Pristimantis cruciocularis,,1
2425758,9,Pristimantis uisae,,3
2426152,9,Adenomera lutzi,Lutz's Tropical Bullfrog,1
2426565,9,Afrixalus weidholzi,Weidholz's Banana Frog,5
2426581,9,Afrixalus stuhlmanni,Forest Spiny Reed Frog,7
2426589,9,Acanthixalus sonjae,Ivory Coast Wart Frog,3
2426764,9,Rana hanluica,Hanlui Brown Frog,9
2427116,9,Lithobates juliani,Maya Mountains Frog,3
2428036,9,Bokermannohyla martinsi,Martins' Treefrog,2
2428266,9,Plectrohyla ixil,Ixil Spikethumb Frog,6
2428374,9,Pseudis tocantins,,0
2428487,9,Dendropsophus rossalleni,Ross Allen's Treefrog,3
2428645,9,Ptychohyla macrotympanum,Pine Forest Stream Frog,4
2428893,9,Ptychadena neumanni,Neumann's Grassland Frog,3
2428992,9,Excidobates mysteriosus,Marañón Poison Frog,7
2429030,9,Ameerega rubriventris,,7
2429034,9,Ameerega simulans,,6
2429126,9,Ranitomeya vanzolinii,Brazilian Poison Frog,1
2429658,9,Nyctibates corrugatus,Southern Night Frog,4
2429869,9,Crossodactylus dantei,Murici Spinythumb Frog,4
2429899,9,Cacosternum karooicum,Karoo Caco,8
2429903,9,Cacosternum striatum,Striped Caco,0
2429968,9,Hemiphractus proboscideus,Espada´s Marsupial Frog,7
2430220,9,Nanorana aenea,Doi Chang Asian Frog,8
2430471,9,Limnonectes timorensis,,
2430515,9,Euphlyctis ehrenbergii,Arabian Five-fingered Frog,6
2430564,9,Pelobates varaldii,Moroccan Spadefoot Toad,1
2430586,9,Craugastor vocalis,Taylor's Stream Frog,9
2430691,9,Craugastor megalotympanum,San Martin Robber Frog,2
2430790,9,Craugastor tarahumaraensis,Tarahumara Barking Frog,3
2431137,9,Hynobius tsuensis,Tsushima Salamander,4
2431156,9,Hynobius okiensis,Oki Salamander,9
2431164,9,Hynobius lichenatus,Tohoku Salamander,6
2431184,9,Chiropterotriton multidentatus,Toothy Splayfoot Salamander,4
2431290,9,Bolitoglossa tatamae,,9
2431322,9,Bolitoglossa flaviventris,Yellowbelly Mushroomtongue Salamander,1
2431406,9,Pseudoeurycea lineola,Veracruz Worm Salamander,6
2431755,9,Batrachoseps simatus,Kern Canyon Slender Salamander,6
2431843,9,Paramesotriton deloustali,Tam Dao Newt,2
2431844,9,Paramesotriton caudopunctatus,Spot-tailed Warty Newt,5
2431972,9,Ambystoma andersoni,Anderson's Salamander,8
2432002,9,Ambystoma amblycephalum,Blunthead Salamander,9
5216571,9,Dyscophus guineti,Sambava Tomato Frog,4
5216627,9,Atelopus certus,Darien Stubfoot Toad,0
5216692,9,Atelopus chiriquiensis,Chiriqui Harlequin Frog,0
5216801,9,Ansonia kraensis,,6
5216804,9,Ansonia malayana,Malaya Stream Toad,3
5216885,9,Rhinella cristinae,,5
5216956,9,Rhinella ocellata,Ocellated Toad,7
5217007,9,Rhinella achavali,Achaval’s Toad,3
5217404,9,Scutiger glandulatus,Gland-chest Cat-eyed Toad,1
5217678,9,Hyperolius bobirensis,Bobiri Reed Frog,1
5217683,9,Hyperolius spinigularis,Spiny Reed Frog,9
5217728,9,Hyperolius watsonae,,5
5217914,9,Scinax caldarum,Caldas Snouted Treefrog,1
5218003,9,Boana goiana,,5
5218009,9,Boana cipoensis,Pajamas Treefrog,2
5218096,9,Hylodes regius,Royal Tree Toad,0
5218105,9,Hylodes magalhaesi,Sao Paulo Tree Toad,3
5218153,9,Gastrotheca lateonota,El Tambo Marsupial Frog,9
5785351,9,Duttaphrynus beddomii,Beddome's Toad,7
5785352,9,Duttaphrynus hololius,,
5785587,9,Anhydrophryne ngongoniensis,Mistbelt Chirping Frog,0
5785864,9,Liuixalus hainanus,,4
5785905,9,Pseudophilautus mittermeieri,Mittermeier's Shrub Frog,6
7375793,9,Gastrotheca nebulanastes,,7
8496641,9,Cophixalus hinchinbrookensis,Hinchinbrook Island Nursery-frog,6
8661996,9,Raorchestes indigo,Indigo Bush Frog,4
8697141,9,Phasmahyla cruzi,,3
8755965,9,Aplastodiscus lutzorum,,3
8796438,9,Brachycephalus quiririensis,,0
9080074,9,Pseudophilautus puranappu,Puran Appu’s Shrub Frog,5
9786897,9,Pulchrana fantastica,,
9834643,9,Leptobrachium tenasserimense,Tenasserim Spadefoot Toad,8
10113900,8,Micrixalus niluvasei,Niluvase Dancing Frog,3
10145074,8,Adenomera engelsi,,1
10225485,8,Stumpffia hara,,1
10688033,8,Leptobrachium rakhinense,Rakhine Bicolor-eyed Toadfrog,2
10727963,8,Lynchius simmonsi,Simmons' Big-headed Frog,0
10730532,8,Ololygon strigilata,Bahia Snouted Treefrog,1
10745378,8,Minervarya caperata,,
10756964,8,Ololygon angrensis,,0
10763681,8,Pristimantis academicus,,0
10770766,8,Vitreorana baliomma,,0
10808533,8,Leptodactylus barrioi,,3
10810779,8,Boana tepuiana,Tepui Tree Frog,6
10812244,8,Nidirana daunchina,Emei Music Frog,5
10813073,8,Boana jimenezi,Jimeneź's Treefrog,6
10857565,8,Leptopelis grandiceps,Large Headed Forest Treefrog,4
10876054,8,Papurana moluccana,,7
10883609,8,Taruga fastigo,,3
10885993,8,Brachycephalus margaritatus,,6
10893594,8,Zhangixalus achantharrhena,,5
10899112,8,Minervarya marathi,,0
11123159,8,Pristimantis cisnerosi,Cisnero’s Robber Frog,0
12116859,8,Hyla spec,,
12225107,8,Scinax albertinae,,
12230829,8,Odontophrynus toledoi,,
12245000,8,Batrachoseps wakei,,
