species_key,observations_total,scientific_name,common_name,observations_after_assessment_year
5205334,120,Oreonectes platycephalus,Flat-headed Loach,117
2418915,120,Glaucostegus granulatus,Sharpnose Guitarfish,
2419258,120,Aetomylaeus nichofii,Banded Eagle Ray,7
9595067,120,Pateobatis hortlei,Hortle's Whipray,96
4859570,119,Cura pinguis,,
2369488,119,Eucinostomus havana,Bigeye Mojarra,19
2369513,119,Kraemeria cunicularia,Silver Sandfish,115
2375023,119,Priacanthus blochii,Silver Big-eye,71
2376986,119,Periophthalmus variabilis,,35
2385892,119,Lindbergichthys nudifrons,Gaudy Notothen,
2386025,119,Tewara cranwellae,,
2393295,119,Polydactylus sexfilis,Sixfinger Threadfin,0
5209918,119,Chelmon muelleri,Blackfin Coralfish,18
7193043,119,Ostorhinchus chrysopomus,Spotted-gill Cardinalfish,48
8183022,119,Andinoacara coeruleopunctatus,,94
8360794,119,Taeniamia biguttata,Twinspot Cardinalfish,15
2333906,119,Ocynectes maschalis,Veda Sculpin,
2342137,119,Astroblepus guentheri,,72
2344296,119,Synodontis nebulosus,Cloudy Squeaker,119
2345220,119,Galeichthys ater,,
5203156,119,Bathophilus filifer,Dragonfish,112
2281706,119,Viscosia abyssorum,,
2420282,119,Bathyraja scaphiops,Cuphead Skate,13
9979550,118,Artioposthia exulans,,
2412338,118,Odontesthes mauleanum,,15
2401500,118,Lestidiops ringens,Slender Barracudina,116
5203693,118,Fundulus sciadicus,Plains Topminnow,85
7193353,118,Laimosemion xiphidius,,4
5203120,118,Dallia pectoralis,Alaska Blackfish,80
2416034,118,Coelorinchus celaenostomus,,
2373122,118,Herichthys carpintis,Lowland Cichlid,97
2380968,118,Lycodichthys antarcticus,,
2382082,118,Percina fulvitaenia,Ozark Logperch,109
2382828,118,Pomadasys furcatus,Banded Grunter,29
2392061,118,Clarkichthys bilineatus,Flagtail Wormfish,0
2392226,118,Rhyacichthys aspro,Loach Goby,54
5209074,118,Cryptocentrus melanopus,Singapore Shrimpgoby,31
5211058,118,Lepidoblennius haplodactylus,Spangled Blenny,113
2334661,118,Scorpaena inermis,Mushroom Scorpionfish,52
2336417,118,Edentoliparis terraenovae,,
5201577,118,Prionotus alatus,Spiny Searobin,4
5213785,118,Ostracion immaculatus,Bluespotted Boxfish,
2411686,117,Melanotaenia trifasciata,Banded Rainbowfish,20
2368977,117,Hemiramphus balao,Balao Halfbeak,83
2352710,117,Mylossoma duriventre,Silver Mylossoma,58
5204272,117,Astyanax integer,Red-tailed Astyanax,75
2350691,117,Oxyzygonectes dovii,White-eye,88
2383128,117,Iniistius dea,Black-spot Tuskfish,43
2388078,117,Acanthistius sebastoides,Scorpion Grouper,5
5209355,117,Lycodes toyamensis,Blackedged-fin Eelpout,
7193049,117,Ostorhinchus sealei,,
2333985,117,Trachidermus fasciatus,Four Gill Fish,13
2336504,117,Zaniolepis latipinnis,Longspine Combfish,
4286373,117,Sebastes cheni,,
2340630,117,Bunocephalus colombianus,,111
2343686,117,Rhamdia laticauda,Rock Catfish,19
11564062,117,Pseudaspius hakonensis,Big-scaled Redfin,88
2352744,116,Nanocheirodon insignis,,31
2415427,116,Muraenolepis marmorata,Marbled Moray Cod,
2376185,116,Eviota albolineata,Whiteline Pygmygoby,1
2381092,116,Oidiphorus mcallisteri,,
2382089,116,Percina austroperca,Southern Logperch,3
2386924,116,Callionymus enneactis,,
2387290,116,Ambassis interrupta,Longspine Glassfish,35
2399658,116,Umbrina ronchus,Fusca Drum,19
7692489,116,Jaydia carinatus,,
9415059,116,Pomacentrus flavioculus,,
2334296,116,Argyrocottus zanderi,Threadfoot Sculpin,
2335387,116,Sebastes koreanus,,116
5201241,116,Sebastapistes fowleri,Pygmy Scorpionfish,35
2339053,116,Rineloricaria eigenmanni,Common Whiptail Catfish,84
5202530,116,Ictalurus lupus,Headwater Catfish,39
2347522,116,Polyipnus asteroides,Shortspine Tenplate,14
5203183,116,Idiacanthus atlanticus,Black Dragonfish,19
9321107,116,Osteomugil robustus,Robust Mullet,25
10374537,116,Barbonymus schwanefeldii,Tinfoil Barb,83
5206720,116,Barbus caninus,Brook Barbel,2
2402835,115,Histiobranchus bathybius,Deepwater Arrowtooth Eel,5
2403047,115,Neoconger vermiformis,Smalleye Spaghetti-eel,114
2353507,115,Brycon hilarii,,70
2355367,115,Leporinus obtusidens,,
7193315,115,Anablepsoides igneus,,35
2373410,115,Haplochromis riponianus,,31
2397437,115,Fowleria variegata,Variegated Cardinalfish,37
5209251,115,Acanthurus nubilus,Dropoff Surgeonfish,44
5209978,115,Parapercis sexfasciata,,
5211122,115,Chlorurus capistratoides,Pink-margined Parrotfish,99
5211345,115,Dictyosoma rubrimaculatum,Prickleback,1
5213935,115,Lepidopsetta mochigarei,Dusky Sole,0
2335122,115,Nautichthys pribilovius,Eyeshade Sculpin,
2336141,115,Careproctus ranula,Scotian Snailfish,
2336305,115,Paraliparis leobergi,,
2336372,115,Paraliparis charcoti,,
2336624,115,Pterygotrigla hemisticta,Blackspotted Gurnard,8
2344600,115,Glanidium leopardum,Wood Catfish,
5201752,115,Bagrus bajad,Bayad,2
7015958,115,Actus salvadoricus,,
2361360,115,Campostoma ornatum,Mexican Stoneroller,8
2367870,115,Sabanejewia baltica,Northern Golden Loach,3
5205299,115,Nemacheilus chrysolaimos,,25
5205497,115,Labeobarbus kimberleyensis,Largemouth Yellowfish,17
2352557,114,Moenkhausia moisae,,0
2353336,114,Gephyrocharax chocoensis,,42
5204502,114,Tetragonopterus argenteus,,47
2374095,114,Cybiosarda elegans,Australian Tuna,11
2381423,114,Neoclinus bryope,,36
2382086,114,Percina macrocephala,Longhead Darter,51
2385540,114,Chaetodon trichrous,Tahitian Butterflyfish,57
2390169,114,Siganus uspi,Bicolored Foxface,90
2390251,114,Siganus vermiculatus,Vermiculated Spinefoot,64
2395890,114,Meiacanthus smithi,Disco Blenny,35
2397559,114,Zoramia fragilis,Fragile Cardinalfish,3
5211582,114,Apogon doryssa,Longspine Cardinalfisf,16
5212155,114,Chromis limbaughi,Blue-and-yellow Chromis,98
7469662,114,Taeniamia leai,Lea's Cardinalfish,23
2408537,114,Arnoglossus fisoni,Fison's Flounder,0
2409533,114,Symphurus oligomerus,Whitetail Tonguefish,0
2335676,114,Rogadius pristiger,Thorny Flathead,5
2336387,114,Paraliparis valentinae,,
2341889,114,Euristhmus lepturus,Longtailed Catfish,
2343905,114,Oxydoras niger,Ripsaw Catfish,15
2408000,114,Kentrocapros aculeatus,,9
2368204,114,Cobitis strumicae,Struma Spined Loach,8
2502900,113,Phagocata velata,,
4286517,113,Lestidiops jayakari,"Pacific Barracudina, Barracudina",26
2371925,113,Cichlasoma trimaculatum,Threespot Cichlid,
2374912,113,Lethrinus borbonicus,Snubnose Emperor,30
2379204,113,Pterogobius zonoleucus,,0
2385875,113,Patagonotothen tessellata,Black Southern Cod,78
2388493,113,Epinephelus akaara,Hong Kong Grouper,31
2390002,113,Gymnammodytes cicerelus,Mediterranean Sand-eel,37
2392913,113,Enneapterygius hemimelas,Halfblack Triplefin,43
2398576,113,Neoglyphidodon thoracotaeniatus,Barhead Damsel,57
5208367,113,Heros severus,Banded Cichlid,12
5210534,113,Carangoides dinema,Shadow Trevally,22
5211084,113,Howella brodiei,Pelagic Basslet,
5962043,113,Apogonichthyoides brevicaudatus,Short-tail Cardinalfish,0
8588767,113,Verulux cypselurus,Swallowtail Cardinalfish,22
5214150,113,Solea ovata,Ovate Sole,64
2334068,113,Cottus dzungaricus,,46
2335338,113,Helicolenus hilgendorfii,Hilgendorf's Rosefish,
4352515,113,Pterois cincta,,
2338793,113,Phractocephalus hemioliopterus,Pirarara,29
2340621,113,Bunocephalus coracoideus,"Guitarrita, Banjo Catfish",4
2408069,113,Paratriacanthodes retrospinis,,
5188453,113,Oxystomina elongata,,
2362110,113,Mylopharyngodon piceus,Black Carp,44
4344674,112,Dendrocoelum romanodanubiale,,
6475907,112,Obrimoposthia ohlini,,
2401039,112,Omosudis lowii,Omosudid,27
2401389,112,Chlorophthalmus nigromarginatus,Blackedge Greeneye,2
2350597,112,Gambusia sexradiata,Stippled Gambusia,18
5215139,112,Hymenocephalus antraeus,,
11773356,112,Pteragogus turdus,,
2376145,112,Eviota fasciola,Barred Eviota,9
2376183,112,Eviota punctulata,Dotted Dwarfgoby,108
2379907,112,Pentapodus caninus,Small-toothed Whiptail,55
2384715,112,Paracaesio sordida,"Blue Snapper, Dirty Ordure Snapper",20
2389405,112,Trichiurus brevis,,
2390842,112,Caranx heberi,Blacktip Trevally,44
2394976,112,Zoarchias glaber,,
2333992,112,Furcina osimae,,
2340048,112,Metaloricaria paucidens,,1
2343881,112,Platydoras costatus,"Raphael Catfish, Striped Dora,",1
5202178,112,Hypostomus plecostomus,Suckermouth Catfish,8
2333139,112,Corythoichthys conspicillatus,,
7825383,112,Schizangiella serpentis,,
2351889,112,Mastacembelus frenatus,East African Spiny Eel,0
5204058,112,Macrognathus pancalus,Indian Mastacembelid Eel,62
2359050,112,Catostomus clarkii,Desert Sucker,
5207661,112,Cyprinella callitaenia,Bluestripe Shiner,0
9424480,112,Barbodes snyderi,,
2411665,111,Melanotaenia eachamensis,Lake Eacham Rainbowfish,2
2352329,111,Crenuchus spilurus,Sailfin Tetra,15
2352765,111,Cyanocharax itaimbe,,0
2354791,111,Parodon apolinari,Scrapetooths,79
2375474,111,Luciogobius grandis,,2
2378592,111,Trimma caesiura,Caesiura Pygmygoby,49
2382533,111,Haemulon bonariense,Black Grunt,64
2384920,111,Lutjanus peru,Pacific Red Snapper,63
2385541,111,Chaetodon andamanensis,Yellow Butterflyfish,96
2395434,111,Petroscirtes xestus,Xestus Sabretooth Blenny,69
7193047,111,Ostorhinchus parvulus,Redspot Cardinalfish,37
7193064,111,Jaydia argyrogaster,Brownspot Cardinalfish,0
2333889,111,Pseudoblennius marmoratus,,0
2334654,111,Scorpaena calcarata,Smoothhead Scorpionfish,9
2335535,111,Sebastes hubbsi,,
2336248,111,Careproctus melanurus,Blacktail Snailfish,
2337158,111,Bothragonus swanii,Rockhead,
5201470,111,Liparis punctulatus,Punctured Snailfish,0
2342889,111,Ochmacanthus alternus,,75
2407561,111,Takifugu vermicularis,Pear Puffer,31
2282103,111,Mesacanthion hirsutum,,
2360841,111,Rhodeus sinensis,,111
2360990,111,Pelasgus thesproticus,Epiros Minnow,3
5206125,111,Labeo bata,Minor Carp,62
2347912,110,Cyprinodon elegans,Comanche Springs Pupfish,107
2376932,110,Caffrogobius saldanha,,83
2376975,110,Periophthalmus gracilis,Slender Mudskipper,64
2382114,110,Zingel zingel,Zingel,5
2394980,110,Zoarchias major,,
2395033,110,Epigonus pandionis,Bigeye,23
2398358,110,Pomacentrus indicus,Indian Damsel,70
9794053,110,Pseudapocryptes elongatus,Elongate Mudskipper,57
2333756,110,Asemichthys taylori,Spinynose Sculpin,
2333993,110,Furcina ishikawae,,
2333372,110,Maroubra yasudai,Orange Pipefish,18
2410334,110,Scopeloberyx robustus,Longjaw Bigscale,5
2366889,110,Garra ceylonensis,Stone Sucker,45
4409631,110,Gobio brevicirris,Don Gudgeon,2
2418167,110,Carcharhinus sealei,Blackspot Shark,4
9625460,110,Neotrygon indica,Indian Ocean Maskray,
2374444,109,Drepane longimana,"Concertina Fish, Sicklefish",
2378488,109,Priolepis boreus,,0
2380854,109,Iluocoetes fimbriatus,,
2384084,109,Halichoeres podostigma,Axil Spot Wrasse,102
2385353,109,Chaetodon larvatus,Hooded Butterflyfish,93
2386656,109,Synchiropus rameus,Splitfin Dragonet,
2388707,109,Dules auriga,Longfinned Dwarf Sea Bass,
2396104,109,Salarias guttatus,Speckled Blenny,97
2398544,109,Neopomacentrus anabatoides,Silver Demoiselle,61
2399218,109,Chrysiptera springeri,Springer's Damselfish,39
2400380,109,Atrobucca nibe,Black Chinese Croaker,1
5208319,109,Aequidens metae,,95
9686540,109,Caffrogobius gilchristi,,0
2340243,109,Crossoloricaria cephalaspis,,2
5202236,109,Hypostomus ventromaculatus,,
2400883,109,Chaenomugil proboscideus,Snouted Mullet,45
2420459,109,Amblyraja doellojuradoi,Southern Thorny Skate,0
2352600,108,Moenkhausia tridentata,Pacific Lamprey,0
2416292,108,Coelorinchus cookianus,,
2416412,108,Coelorinchus parallelus,Spiny Grenadier,
2371414,108,Astatotilapia flaviijosephi,,
2373797,108,Bujurquina mariae,Mary's Cichlid,63
2374308,108,Scomberomorus plurilineatus,Kanadi Kingfish,5
2375996,108,Lythrypnus elasson,Dwarf Goby,40
2380253,108,Clinitrachus argentatus,Cline,91
2395961,108,Blenniella bilitonensis,Lined Rockskipper,89
2396016,108,Ecsenius axelrodi,Axelrod's Combtooth-blenny,103
4285662,108,Hysterocarpus traskii,Tule Perch,102
5209118,108,Naso lopezi,Slender Unicornfish,74
5212051,108,Amphiprion rubrocinctus,Australian Anemonefish,62
2332661,108,Histiogamphelus cristatus,Macleay's Crested Pipefish,78
5889183,108,Diphtherophora obesus,,
2281718,108,Viscosia cobbi,,
2359497,108,Rasbora paviana,,80
2362516,108,Gymnodiptychus dybowskii,Scaless Osman,98
2352354,107,Characidium steindachneri,,86
2416726,107,Idiolophorhynchus andriashevi,,
2376879,107,Mugilogobius mertoni,Merton's Mangrove Goby,27
2389151,107,Hemerocoetes monopterygius,Opal Fish,18
2392538,107,Archosargus pourtalesii,Galápagos Seabream,46
2396085,107,Ecsenius gravieri,Red Sea Mimic Blenny,96
4285715,107,Sarotherodon galilaeus,Galilee Cichlid,15
5852347,107,Sparisoma rocha,Trindade Parrotfish,0
5961497,107,Loricaria parnahybae,,0
2332869,107,Bryx dunckeri,Pugnose Pipefish,38
2419958,107,Neoraja caerulea,Blue Ray,0
2420091,107,Rioraja agassizii,Rio Skate,55
2403472,106,Lumiconger arafura,Black Conger-eel,0
2376277,106,Cryptocentroides gobioides,Crested Oystergoby,63
2378559,106,Trimma macrophthalmum,Flame Goby,69
2395864,106,Meiacanthus oualanensis,Canary Blenny,99
2396064,106,Ecsenius stigmatura,Tail-spot Combtooth Blenny,101
5211331,106,Opisthocentrus ocellatus,Ocellated Blenny,
2409598,106,Cynoglossus sinusarabici,,0
2410395,106,Polymixia berndti,Pacific Beardfish,5
2334910,106,Psychrolutes marmoratus,,
2407639,106,Omegophora cyanopunctata,Bluespotted Toadfish,68
2347493,106,Maurolicus parvipinnis,,0
2360584,106,Chondrostoma variabile,Volga Nase,7
2420254,106,Dipturus grahami,,
2414182,105,Stolephorus waitei,Spotty-face Anchovy,79
5203115,105,Umbra krameri,European Mudminnow,15
2372337,105,Oreochromis upembae,,105
2376761,105,Drombus triangularis,Brown Drombus,30
2378588,105,Trimma taylori,Taylor's Dwarfgoby,54
2387168,105,Chanda nama,Elongate Glass Perchlet,79
2399919,105,Larimus argenteus,Silver Drum,4
5209535,105,Doederleinia berycoides,Blackthroat Seaperch,
5210545,105,Carangoides oblongus,Coachwhip Trevally,23
2408834,105,Pseudorhombus pentophthalmus,Fivespot Flounder,11
2337142,105,Podothecus veternus,Veteran Poacher,
5201239,105,Sebastapistes tinkhami,Tinkham's Scorpionfish,31
5202359,105,Chaetostoma milesi,,4
2407274,105,Torquigener brevipinnis,Yellow-stripe Toadfish,92
2407696,105,Canthigaster epilampra,Lantern Toby,95
2332864,105,Festucalex cinctus,Girdled Pipefish,71
2362052,105,Macrhybopsis marconis,Burrhead Chub,33
2350985,105,Coregonus reighardi,Shortnose Cisco,0
5892133,104,Bipalium nobile,,
6476398,104,Microplana aixandrei,,
2368774,104,Zenarchopterus dispar,Viviparous Halfbeak,51
2369386,104,Gerres japonicus,,
2375921,104,Pseudogobius poicilosoma,Northern Fatnose Goby,89
2378295,104,Amblygobius stethophthalmus,Freckled Goby,82
2391505,104,Channa lucius,Splendid Snakehead,68
2397602,104,Foa brachygramma,Weed Cardinalfish,17
2408436,104,Engyprosopon multisquama,Largescale Flounder,38
2409102,104,Hippoglossoides dubius,Flathead Flounder,0
5201850,104,Mystus cavasius,,60
5213716,104,Ranzania laevis,Slender Sunfish,58
2404147,103,Uropterygius macularius,Marbled Moray,78
2354309,103,Roeboexodon guyanensis,,0
2369303,103,Symphysanodon typus,Insular Shelf Beauty,
2371341,103,Tomocichla tuba,,44
2396075,103,Ecsenius pictus,Pictus Blenny,87
2397503,103,Siphamia roseigaster,,
2400246,103,Pennahia macrocephalus,Big-head Pennah Croaker,24
5211792,103,Apogon semiornatus,Threeband Cardinalfish,37
5853512,103,Apogonichthyoides niger,Black-finned Cardinalfish,17
2338459,103,Tachysurus sinensis,,83
2339518,103,Schizolecis guntheri,,0
2340565,103,Xyliphius magdalenae,,103
2343462,103,Pimelodella metae,,68
2415320,103,Zenion leptolepis,,
2368072,103,Lepidocephalichthys guntea,,57
7193633,103,Squalius ghigii,,
2420075,103,Psammobatis extenta,Zipper Sandskate,2
2356792,102,Sargocentron melanospilos,Blackblotch Squirrelfish,49
2354120,102,Serrasalmus spilopleura,Speckled Piranha,1
2354612,102,Hyphessobrycon eques,"Jewel Tetra, Serpae Tetra",22
2416049,102,Coelorinchus mycterismus,Upturned Snout Rattail,21
2378614,102,Trimma okinawae,Okinawa Rubble Goby,42
2381392,102,Acanthemblemaria macrospilus,Mexican Barnacle Blenny,93
2385360,102,Chaetodon zanzibarensis,Zanzibar Butterflyfish,73
2387320,102,Ambassis natalensis,Slender Glassy,7
2388039,102,Plectranthias nanus,Brownband Perchlet,3
2388598,102,Epinephelus analogus,Spotted Grouper,36
2388991,102,Mycteroperca jordani,Gulf Grouper,42
2389439,102,Harpagifer bispinis,Magellan Plunderfish,9
5208753,102,Sicydium salvini,,
5209129,102,Naso minor,Slender Unicorn,91
5210003,102,Parapercis binivirgata,,
5210646,102,Trachinotus botla,Largespotted Dart,46
5853597,102,Clinus arborescens,,89
7621258,102,Vanderhorstia phaeosticta,Yellowfoot Shrimpgoby,
9516231,102,Parascombrops spinosus,Keelcheek Bass,
2334755,102,Scorpaenopsis cacopsis,Jenkin's Scorpionfish,67
2336664,102,Lepidotrigla calodactyla,Longfinned Gurnard,
5200960,102,Stigmatopora narinosa,Southern Gulf Pipefish,71
2346789,102,Polymetme thaeocoryla,Bright Lightfish,74
5203367,102,Bonapartia pedaliota,Longray Fangjaw,14
2368253,102,Cobitis elongata,Balkan Loach,0
5962764,102,Parachondrostoma turiensis,Madrija,
9629577,102,Enteromius macrops,Blackstripe Barb,11
2419894,102,Atlantoraja cyclophora,Eyespot Skate,1
2353500,101,Brycon medemi,,101
2347928,101,Cyprinodon bifasciatus,Cuatro Cienegas Pupfish,3
11663485,101,Chromis sahulensis,,
2378601,101,Trimma striatum,Stripehead Dwarf Goby,40
2378800,101,Amblyeleotris latifasciata,Wide-barred Shrimpgoby,48
2386856,101,Callionymus australis,,
2387497,101,Pronotogrammus martinicensis,Roughtongue Bass,38
2392623,101,Dentex tumifrons,,
2392845,101,Axoclinus lucillae,Panamic Triplefin,64
2392978,101,Enneapterygius similis,,
5208792,101,Awaous stamineus,,
5209962,101,Neosynchiropus ocellatus,Ocellated Dragonet,
5210431,101,Pholis clemensi,Longfin Gunnel,
10615786,101,Minous roseus,,
2334718,101,Scorpaenopsis possi,Poss' Scorpionfish,12
2336653,101,Pterygotrigla elicryste,,
2339952,101,Dasyloricaria seminuda,,101
5201145,101,Hippocampus kelloggi,Great Seahorse,27
2362339,101,Notropis chrosomus,Rainbow Shiner,0
2364327,101,Osteochilus vittatus,Hard-lipped Barb,64
2366954,101,Tanakia limbata,Oily Bitterling,89
5216288,101,Pristis zijsron,Longcomb Sawfish,6
2405300,100,Apterichtus caecus,European Finless Eel,41
2368761,100,Hemirhamphodon pogonognathus,Forest Halfbeak,77
5962470,100,Hyphessobrycon sebastiani,,100
2412833,100,Sardinella melanura,Blacktip Sardinella,19
2412878,100,Sardinella lemuru,Bali Sardinella,19
2376146,100,Eviota storthynx,Storthynx Dwarfgoby,6
2381695,100,Pseudochromis perspicillatus,Bandit Dottyback,55
2382268,100,Etheostoma cragini,Arkansas Darter,57
2382379,100,Etheostoma blennius,Blenny Darter,73
2398611,100,Neoglyphidodon oxyodon,Bluebanded Damselfish,50
5210564,100,Carangoides ciliarius,Longfin Kingfish,
5213869,100,Bothus robinsi,Twospot Flounder,45
2333961,100,Artedius corallinus,Coralline Sculpin,
5201509,100,Liparis mucosus,Slimy Snailfish,
2333147,100,Corythoichthys ocellatus,Ocellated Pipefish,49
2362239,100,Notropis suttkusi,Rocky Shiner,33
2362798,100,Neolissochilus stracheyi,,86
2364050,100,Tor chelynoides,,
2365758,100,Squalius orpheus,Maritza Chub,9
4353795,100,Gobio bulgaricus,Aegean Gudgeon,2
5205436,100,Labeobarbus johnstonii,,1
5207652,100,Cyprinella pyrrhomelas,Fieryblack Shiner,85
2354707,99,Cynopotamus essequibensis,,1
2348984,99,Austrolebias bellottii,Argentine Pearlfish,64
2416994,99,Ventrifossa garmani,Sagami Grenadier,
2417209,99,Physiculus therosideros,,
2373768,99,Haplochromis phytophagus,,10
2378629,99,Trimma tevegae,Tevegae Pygmygoby,10
2383704,99,Xiphocheilus typus,Blue-banded Wrasse,8
2385161,99,Pristipomoides argyrogrammicus,Ornate Jobfish,4
2385355,99,Chaetodon dolosus,African Butterflyfish,61
2385993,99,Trematomus loennbergii,Scaly Rockcod,
2388167,99,Epinephelus chlorostigma,Brownspotted Grouper,0
2392109,99,Cheilodactylus pixi,,
2392952,99,Enneapterygius tutuilae,High Hat Triplefin,65
2393041,99,Crocodilichthys gracilis,Lizard Triplefin,87
9268634,99,Amatitlania septemfasciata,,40
2335216,99,Glyptauchen panduratus,Goblinfish,16
2338061,99,Sperata seenghala,,43
2406657,99,Thamnaconus hypargyreus,Lesser-spotted Leatherjacket,2
2415332,99,Oreosoma atlanticum,,
5188459,99,Oxystomina asetosa,,
9368759,99,Mugil brevirostris,,
5207663,99,Cyprinella proserpina,Proserpine Shiner,22
5207690,99,Cyprinella leedsi,Bannerfin Shiner,9
2419404,99,Urolophus orarius,Coastal Stingaree,87
4352656,98,Tylosurus fodiator,,
5207955,98,Cheilopogon melanurus,Atlantic Flyingfish,68
2356688,98,Diretmoides pauciradiatus,Longwing Spinyfin,18
2348056,98,Aphanius mento,Iridescent Killifish,34
2369648,98,Centropomus viridis,White Snook,16
2374505,98,Leiopotherapon aheneus,Fortescue Grunter,16
2376095,98,Stiphodon elegans,Green Riffle Goby,20
2377093,98,Bathygobius mystacium,Island Frillfin,17
2379867,98,Zebrasoma gemmatum,Spotted Tang,73
2382272,98,Etheostoma squamiceps,Spottail Darter,94
2382296,98,Etheostoma grahami,Rio Grande Darter,32
2382376,98,Etheostoma ramseyi,Alabama Darter,94
2387235,98,Parambassis ranga,Indian Glassfish,57
2392828,98,Notoclinops caerulepunctus,Blue Dot Triplefin,57
2396058,98,Ecsenius dentex,Red Sea Combtooth Blenny,90
2399268,98,Chrysiptera rapanui,Easter Damselfish,4
5209043,98,Cryptocentrus caeruleopunctatus,Blue-and-red-spotted Goby,57
2408376,98,Trichopsetta ventralis,Sash Flounder,0
2334723,98,Scorpaenopsis neglecta,Yellowfin Scorpionfish,24
2338980,98,Steindachneridion scriptum,,0
5202989,98,Bagre panamensis,Chihuil,82
2420304,98,Bathyraja lindbergi,Commander Skate,0
2352877,97,Bryconamericus iheringii,,21
2354083,97,Roeboides dientonito,Scale-eating Glassfish,46
2354870,97,Hemiodus huraulti,,2
8638088,97,Hemibrycon sanjuanensis,,
2369474,97,Eucinostomus dowii,Pacific Spotfin Mojarra,44
2386147,97,Eleotris oxycephala,,9
2386954,97,Simipercis trispinosa,,
2387143,97,Champsodon nudivittis,,
2397027,97,Pristiapogon taeniopterus,Bandfin Cardinalfish,19
5209401,97,Lycodes turneri,Estuarine Eelpout,
7193203,97,Betta mahachaiensis,,
2333651,97,Inimicus filamentosus,Two-stick Stingfish,60
2334418,97,Parapterois heterura,Blackfoot Firefish,51
2335630,97,Cymbacephalus staigeri,,
2406858,97,Eubalichthys cyanoura,Bluetail Leatherjacket,49
2362208,97,Notropis cummingsae,Dusky Shiner,2
2363795,97,Phenacobius catostomus,Riffle Minnow,55
2367245,97,Hemitremia flammea,Flame Chub,84
5206712,97,Labeobarbus gananensis,,0
10616697,97,Styracura pacifica,Pacific Whiptail Stingray,64
2418699,97,Scyliorhinus torazame,Cloudy Catshark,3
2420208,97,Dipturus acrobelus,Deepwater Skate,0
4349410,96,Eudorylaimus carteri,,
2404649,96,Pisodonophis cancrivorus,"Longfin Snake Eel, Longfin Snake-eel",26
2354272,96,Bryconops giacopinii,,45
9723114,96,Gasterosteus gymnurus,,
2377578,96,Rhinogobius henchuenensis,,
2384849,96,Lutjanus purpureus,Southern Red Snapper,
2392683,96,Dentex maroccanus,Morocco Dentex,27
2395484,96,Praealticus striatus,,74
2398160,96,Hyperoglyphe perciformis,Barrelfish,30
2408912,96,Xystreurys liolepis,Fantail Sole,62
5201583,96,Prionotus roseus,Bluespotted Searobin,29
2368265,96,Cobitis vettonica,Vettonian Spined Loach,0
5215505,96,Hemiscyllium freycineti,Indonesian Speckled Carpet Shark,68
2357106,95,Aulotrachichthys novaezelandicus,Phantom Roughy,0
2352338,95,Microcharacidium eleotrioides,,18
2413001,95,Nematalosa nasus,Bloch's Gizzard Shad,16
2350470,95,Poeciliopsis occidentalis,Gila Topminnow,60
2369301,95,Symphysanodon maunaloae,Longtailed Slopefish,
2378504,95,Priolepis cincta,Girdled Goby,32
2382262,95,Etheostoma luteovinctum,Redband Darter,67
2386231,95,Oxyeleotris aruensis,Aru Gudgeon,2
2386297,95,Calumia godeffroyi,Tailface Sleeper,0
2387600,95,Pseudanthias fasciatus,Striped Anthias,10
2387937,95,Hypoplectrodes huntii,,
2396695,95,Parupeneus biaculeatus,,
5211753,95,Apogon mosavi,Dwarf Cardinalfish,1
5213839,95,Bothus myriaster,Oval Flounder,0
5201601,95,Bellator militaris,Horned Searobin,8
2342557,95,Aspidoras fuscoguttatus,,1
2342732,95,Corydoras guianensis,Guiana Corydora,0
5202831,95,Heterobranchus longifilis,Vundu,15
2332983,95,Stipecampus cristatus,Ring-backed Pipefish,82
2281436,95,Odontolaimus chlorurus,,
2360303,95,Alburnoides kubanicus,Kuban Spirlin,73
2360785,95,Romanogobio kesslerii,Kessler's Gudgeon,0
5206149,95,Labeo senegalensis,,2
2420329,95,Bathyraja minispinosa,Whitebrow Skate,2
9494196,95,Megatrygon microps,Smalleye Stingray,6
2403519,94,Conger marginatus,,57
2403862,94,Gymnothorax reevesii,Reeve's Moray Eel,66
2350416,94,Priapichthys annectens,Livebearer,66
2417026,94,Ventrifossa rhipidodorsalis,,
2417217,94,Physiculus fulvus,Hakeling,38
11189993,94,Anisotremus espinozai,Espinoza’s Grunt,77
2370904,94,Thorichthys helleri,Yellow Cichlid,5
2375649,94,Pleurosicya micheli,Michel's Goby,48
2379180,94,Lotilia graciliosa,Whitecap Goby,29
2382287,94,Etheostoma atripinne,Cumberland Snubnose Darter,88
2392951,94,Enneapterygius howensis,Lord Howe Island Triplefin,92
2393766,94,Scarus xanthopleura,Red Parrotfish,63
2394433,94,Ichthyscopus spinosus,,
2396042,94,Ecsenius bandanus,Banda Clown Blenny,85
2396056,94,Ecsenius fijiensis,Fiji Clown Blenny,82
2396527,94,Centropyge nox,Midnight Angelfish,77
2398073,94,Schedophilus huttoni,,3
2399441,94,Johnius distinctus,,33
5210844,94,Trichonotus elegans,Long-rayed Sand Diver,63
2408889,94,Paralichthys orbignyanus,Brazilian Flounder,20
2341592,94,Parailia pellucida,African Glass Catfish,2
2342762,94,Corydoras approuaguensis,,1
2407264,94,Torquigener squamicauda,Brush-tail Toadfish,68
2407644,94,Canthigaster smithae,Bicolored Toby,59
