species_key,observations_total,scientific_name,common_name,observations_after_assessment_year
2442789,137,Podocnemis lewyana,Rio Magdalena River Turtle,115
9022612,137,Lissemys ceylonensis,Sri Lankan Flapshell Turtle,104
2457942,136,Boiga nigriceps,Black-headed Cat Snake,130
2464604,136,Lerista griffini,Stout Sandslider,86
7606013,136,Hydrophis curtus,Hardwicke's Sea Snake,53
2443297,136,Pangshura tentoria,Indian Tent Turtle,69
2443638,136,Rhinoclemmys rubida,Mexican Spotted Wood Turtle,132
2468304,135,Gerrhonotus liocephalus,Texas Alligator Lizard,127
5224965,135,Microlophus yanezi,,113
8360306,135,Crotalus culminatus,Northwestern Neotropical Rattlesnake,
8955972,135,Atretium schistosum,Maitta Shap,110
9319488,135,Draco blanfordii,Blanford's Flying Dragon,95
10869096,134,Agama dodomae,Dodoma Agama,96
11168733,134,Trimerodytes aequifasciatus,Asiatic Annulate Keelback,131
2449629,134,Acanthophis praelongus,Northern Death Adder,79
2456127,134,Gonyosoma frenatum,Khasi Hills Trinket Snake,130
2458205,134,Achalinus niger,Black Odd-scaled Snake,131
2460626,134,Liolaemus atacamensis,,120
2469267,134,Mesalina olivieri,Olivier's Sand Lizard,108
2472469,134,Aspidoscelis parvisocius,Mexican Pigmy Whiptail,7
5223134,134,Platyceps rhodorachis,Braid Snake,95
5959463,134,Psammophis biseriatus,Link-marked Sand Snake,131
9623013,134,Ablepharus pannonicus,Asian Snake-eyed Skink,27
11074234,133,Palusophis bifossatus,Rio Tropical Racer,121
12209936,133,Anolis richteri,Flat Andes Anole,
2444429,133,Crotalus polystictus,Mexican Lancehead Rattlesnake,126
2445673,133,Oedura gemmata,Dotted Velvet Gecko,47
2448212,133,Aristelliger praesignis,Croaking Lizard (Jamaica),123
2458213,133,Achalinus rufescens,Boulenger's Odd-scaled Snake,133
2460163,133,Uracentron flaviceps,Tropical Thornytail Iguana,83
2463216,133,Cyclodomorphus venustus,Slender Bluetongue,
2463733,133,Morethia lineoocellata,West Coast Morethia Skink,113
2467050,133,Anolis binotatus,Two-marked Anole,76
2470756,133,Varanus tsukamotoi,Mariana Monitor,
10981220,132,Diploderma makii,Ota's Japalure,113
2444148,132,Protobothrops elegans,Elegant Pitviper,102
2447091,132,Teratoscincus scincus,Common Wonder Gecko,108
5223125,132,Platyceps collaris,Collared Dwarf Racer,104
5227173,132,Platysaurus lebomboensis,Lebombo Flat Lizard,26
2454977,131,Leptodeira splendida,Splendid Cat-eyed Snake,129
2462227,131,Ctenotus ingrami,Unspotted Yellow-sided Ctenotus,8
5226114,131,Aphaniotis ornata,Ornate Earless Agama,108
5226742,131,Acanthodactylus opheodurus,Arnold's Fringe-fingered Lizard,118
5959509,131,Psammophis lineolatus,Steppe Ribbon Racer,116
7190193,131,Eumeces algeriensis,Algerian Skink,0
8415008,131,Oxyrhopus vanidicus,,91
9272365,131,Holcosus gaigeae,Rainbow Ameiva,
11156426,130,Polychrus auduboni,Common Monkey Lizard,
2447618,130,Gonatodes ceciliae,Brilliant Clawed Gecko,109
2451239,130,Sceloporus becki,Island Fence Lizard,
2451356,130,Sceloporus pyrocephalus,Boulder Spiny Lizard,130
2452613,130,Dendrophidion bivittatus,Forest Racer,115
2461399,130,Asymblepharus himalayanus,Himalaya Ground Skink,
2470620,130,Crotaphytus antiquus,Venerable Collared Lizard,6
5223860,130,Atractus fuliginosus,Hallowell's Ground Snake,67
9364430,130,Carinascincus greeni,Alpine Cool-skink,67
2443336,130,Heosemys grandis,Giant Asian Pond Turtle,87
2443784,129,Ovophis tonkinensis,Tonkin Pitviper,126
2462261,129,Ctenotus septenarius,Massive-gibber Ctenotus,4
2467169,129,Anolis festae,Veronica's Anole,32
5223222,129,Clelia equatoriana,Equatorial Mussurana,105
5224766,129,Leiocephalus lunatus,Hispaniolan Maskless Curlytail,107
5225265,129,Lampropholis mirabilis,Saxicoline Sunskink,93
7393742,129,Psammophis lineatus,Gray Grass Snake,43
8415066,129,Chatogekko amazonicus,,93
8887494,129,Plica caribeana,Caribbean Treerunner,
11151953,128,Fowlea asperrimus,Boulenger's Keelback,
2445839,128,Quedenfeldtia moerens,Atlas Day Gecko,0
2449281,128,Rhampholeon nchisiensis,South African Stumptail Chameleon,114
2453153,128,Philothamnus irregularis,Irregular Green Snake,114
5959699,128,Eirenis coronella,Crowned Dwarf Racer,109
5960669,128,Cyclura cychlura,Northern Bahamian Rock Iguana,121
7779199,128,Ctenotus quirinus,Arnhem Land Ctenotus,6
9370373,128,Anilios grypus,Long-beaked Blind Snake,48
9448317,128,Sitana spinaecephalus,Spiny-headed Fan-throated Lizard,111
2442043,128,Mesoclemmys gibba,Gibba Turtle,
5220309,128,Pyxis arachnoides,Common Spider Tortoise,96
2444298,127,Porthidium yucatanicum,Yucatán Hognose Viper,127
2470318,127,Naja siamensis,Indo-chinese Spitting Cobra,120
2472854,127,Zygaspis quadrifrons,Kalahari Dwarf Worm Lizard,54
7855440,127,Bothrops pubescens,,119
8079121,127,Rhynchoedura angusta,Border Beaked Gecko,
2443741,126,Trimeresurus sumatranus,Sumatra Pit Viper,124
2445016,126,Rhoptropus boultoni,Boulton’s Namib Day Gecko,61
2445282,126,Sphaerodactylus homolepis,Caribbean Least Gecko,120
2451183,126,Sceloporus scalaris,Brown’s Bunchgrass Lizard [Brownorum],119
5225374,126,Trachylepis brevicollis,Short-necked Skink,113
5226323,126,Agama mossambica,Mozambique Agama,42
5226865,126,Micrurus dissoleucus,Barranquilla Pygmy Coral Snake [Nigrirostris],107
5789612,126,Plestiodon copei,Cope's Skink,123
8269361,126,Scincella assata,Ground Skink,82
2442561,126,Amyda cartilaginea,Asiatic Softshell Turtle,123
2443880,125,Echis ocellatus,African Saw-scaled Viper,24
2467724,125,Anolis anisolepis,Chiapas Ornate Anole,51
2468629,125,Takydromus sauteri,Koshun Grass Lizard,105
5222032,125,Furina tristis,Brown-headed,61
2442398,125,Kinosternon creaseri,Creaser's Mud Turtle,43
11092595,124,Lycodon davisonii,Blanford's Bridal Snake (Bridle Snake),120
2451019,124,Trogonophis wiegmanni,Checkerboard Worm Lizard,29
2452242,124,Rhabdophis swinhonis,Taiwan Keelback,117
2459663,124,Iguana rhinolopha,,
2467075,124,Anolis bimaculatus,Panther Anole,101
5227177,124,Platysaurus relictus,Soutpansberg Flat Lizard,42
5789624,124,Plestiodon callicephalus,Mountain Skink,123
7638140,124,Daboia siamensis,Eastern Russel's Viper,
9328058,124,Agkistrodon russeolus,Cantil,
2441686,124,Kinixys belliana,Bells Hinge-back Tortoise,
11162286,123,Eutropis lankae,,
11196021,123,Tympanocryptis petersi,Lined Earless Dragon,
2446325,123,Gehyra robusta,Robust Dtella,28
2448198,123,Goggia hexapora,Cedarberg Dwarf Leaf-toed Gecko,40
2448867,123,Calumma fallax,,120
2451200,123,Sceloporus jalapae,Jalapa Spiny Lizard,38
2469801,123,Pedioplanis undata,Plain Sand Lizard,68
5221417,123,Homopholis walbergii,,
9547600,123,Prosymna sundevalli,Sundevall's Shovel-snout,42
2467278,122,Anolis princeps,First Anole,69
5221176,122,Pachydactylus latirostris,Quartz Gecko,45
5226126,122,Draco quinquefasciatus,Five-lined Flying Dragon,93
5843901,122,Oplurus grandidieri,Grandidier's Madagascar Swift,108
7422977,122,Anolis wellbornae,,116
7571368,122,Myriopholis longicauda,Long-tailed Thread Snake,62
11138323,121,Gehyra gemina,Plain Tree Gehyra,
11210617,121,Adolfus kibonotensis,Jackson's Forest Lizard,
2453203,121,Philothamnus heterolepidotus,Slender Green Snake,42
2462385,121,Ctenotus fallens,West-coast Laterite Ctenotus,105
2469458,121,Darevskia defilippii,Elburs Lizard,
5225139,121,Chalcides polylepis,Many-scaled Cylindrical Skink,1
7357001,121,Psammophis sudanensis,Northern Stripe-bellied Sand Snake,109
8740142,121,Tupinambis cuzcoensis,Cusco Tegu Lizard,
9206521,121,Anolis parvauritus,Giant Green Anole,
9388716,121,Cerberus rynchops,Dog-faced Water Snake,115
9401722,121,Anolis quercorum,Gray Anole,78
9407262,121,Smaug depressus,Flat Dragon Lizard,38
10193080,120,Pseudelaphe phaescens,Yucatan Rat Snake,
10965082,120,Acanthocercus gregorii,Black-necked (Ridgeback) Agama,86
2444784,120,Trimeresurus venustus,Beautiful Pitviper,118
2461570,120,Scelotes mossambicus,Mozambique Dwarf Burrowing Skink,22
2462360,120,Ctenotus lateralis,Gravelly-soil Ctenotus,
2464623,120,Lerista xanthura,Yellow-tailed Plain Slider,10
2466370,120,Phrynocephalus arabicus,Arabian Toadhead Agama,57
2470364,120,Naja ashei,Ashe's Spitting Cobra,116
8961476,120,Scincus scincus,Sandfish Skink,77
9583449,120,Elapsoidea loveridgei,East African Garter Snake,109
2451231,119,Sceloporus teapensis,Teapen Rosebelly Lizard,106
2460326,119,Liolaemus melanops,,96
2462365,119,Ctenotus hebetior,Stout Ctenotus,14
2468878,119,Eremias fasciata,Sistan Racerunner,8
5227442,119,Cnemidophorus arenivagus,Dotted Racerunner,113
5960698,119,Pygopus steelescotti,Northern Hooded Scaly-foot,45
7374453,119,Saara hardwickii,Hardwick's Spiny-tailed Lizard,60
7944027,119,Cubophis caymanus,Black Snake,105
2459734,118,Stenocercus festae,Peracca's Whorltail Iguana,51
5221173,118,Pachydactylus mariquensis,Ceres Thick-toed Gecko,28
5816294,118,Trachylepis atlantica,,113
5960856,118,Vipera kaznakovi,Caucasus Viper,112
9107342,118,Afrotyphlops schmidti,Schmidt's Blind-snake,28
9562329,118,Cnemaspis peninsularis,Peninsular Rock Gecko,108
2442057,118,Mesoclemmys tuberculata,Tuberculate Toad-headed Turtle,
2448206,117,Aristelliger georgeensis,Saint George Island Croaking Gecko,95
2450575,117,Echinosaura horrida,Rough Teiid,58
2451451,117,Holbrookia lacerata,Northern Spot-tailed Earless Lizard,102
5221487,117,Stenodactylus slevini,Slevin's Short-fingered Geckko,113
2443453,117,Cyclemys oldhami,(Tcheponensis) Stripeneck Leaf Turtle,
2454762,116,Manolepis putnami,Ridgehead Snake,116
2456083,116,Erythrolamprus mimus,Mimic False Coral Snake,82
2457876,116,Boiga siamensis,Eyed Cat Snake,75
2459737,116,Stenocercus modestus,Modest Whorltail Iguana,114
2465654,116,Pseudocalotes microlepis,Burmese False Bloodsucker,96
5222411,116,Phrynosoma asio,Giant Horned Lizard,96
5225064,116,Carlia ailanpalai,Curious Skink,102
5225612,116,Anomalopus swansoni,Punctate Worm-skink,21
5789726,116,Namibiana rostrata,Angolan Beaked Wormsnake,51
9383776,116,Homopholis arnoldi,,61
2443882,115,Echis omanensis,Oman Saw-scaled Viper,111
2445868,115,Afroedura pondolia,Pondo Flat Gecko,58
2449256,115,Rhampholeon temporalis,Usambara Stumptail Chameleon,
2449825,115,Suta monachus,Hooded Snake,28
2450900,115,Gymnophthalmus pleii,Rough-scaled Tegulet,20
2451553,115,Cordylosaurus subtessellatus,Dwarf Plated Lizard,55
2460370,115,Liolaemus constanzae,Constanze's Tree Iguana,107
2463724,115,Morethia butleri,Woodland Morethia Skink,8
2466326,115,Phrynocephalus interscapularis,Lichtenstein's Toadhead Agama,94
2466463,115,Diporiphora linga,Pink Two-line Dragon,16
2467288,115,Anolis lucius,Cave Anole,72
2469411,115,Darevskia chlorogaster,Greenbelly Lizard,74
5226068,115,Ctenophorus scutulatus,Lozenge-marked Dragon,79
7558113,115,Cubophis vudii,Bahamian Racer,107
7715706,115,Trilepida macrolepis,Big-scaled Blind Snake,105
7973816,115,Enyalioides rubrigularis,Red-throated Woodlizard,84
7982266,115,Mehelya poensis,Western Forest File Snake,98
8306442,115,Cerrophidion wilsoni,Honduras Montane Pitviper,
9588897,115,Micrurus distans,Clear-banded Coral Snake,113
2443896,114,Causus lichtensteinii,Forest Night Adder,21
2444160,114,Protobothrops jerdonii,Jerdon's Pitviper,103
2451166,114,Sceloporus bulleri,Buller's Spiny Lizard,114
2472449,114,Aspidoscelis communis,Colima Giant Whiptail,110
5224348,114,Salvadora lemniscata,Pacific Patchnose Snake,114
5225262,114,Lampropholis couperi,Plain-backed Sunskink,6
5226983,114,Micrurus browni,Brown's Coral Snake,97
5959320,114,Opisthotropis kuatunensis,Chinese Mountain Keelback,67
8837459,114,Stenocercus erythrogaster,,103
9589835,114,Loxopholis guianense,,72
5960971,114,Staurotypus triporcatus,Mexican Giant Musk Turtle,114
10481077,113,Oligodon cinereus,Ashy Kukri Snake,108
10924135,113,Lycodon subannulatus,Malayan Bridal Snake,112
2444905,113,Cerrophidion godmani,Godman's Montane Pit Viper,
2468896,113,Eremias pleskei,Pleske's Racerunner,66
2469797,113,Pedioplanis laticeps,Karoo Sand Lizard,35
5226604,113,Abronia graminea,Sierra De Tehuacan Arboreal Alligator Lizard,113
8077556,113,Carinascincus microlepidotus,Boulder Cool-skink,35
8903707,113,Tropidophis melanurus,Dusky Dwarf Boa,84
11115160,112,Ameiva tobagana,Antillean Ameiva,
2443858,112,Echis pyramidum,Egyptian Saw-scaled Viper,59
2449682,112,Emydocephalus ijimae,Ijima's Sea Snake,109
2462478,112,Eugongylus rufescens,Bar-lipped Sheen-skink,13
2462631,112,Concinnia ampla,Lemon-barred Forest-skink,57
2466313,112,Phrynocephalus persicus,Persian Toad-headed Agama,40
2468534,112,Timon pater,North African Ocellated Lizard,20
5223729,112,Heterodon simus,Southern Hognose Snake,100
5226075,112,Hydrosaurus pustulatus,Philippine Sailfin Lizard,92
8101963,112,Varzea altamazonica,,72
8384816,112,Anolis allogus,Bueycito Anole,71
11153609,111,Anolis higuey,Cordillera Oriental Stout Anole,
2447624,111,Gonatodes annularis,Annulated Gecko,75
2455457,111,Coniophanes meridanus,Peninsula Stripeless Snake,111
2467574,111,Anolis opalinus,Bluefields Anole,97
2468644,111,Omanosaura jayakari,Jayakar Lizard,107
5222519,111,Oligodon purpurascens,Brown Kukri Snake,108
6066726,111,Cyrtodactylus cattienensis,Cattien Bent-toed Gecko,104
6158981,111,Gerrhosaurus nigrolineatus,Black-lined Plated Lizard,50
7609978,111,Paralaudakia himalayana,Himalayan Agama,54
10846720,110,Saurodactylus harrisii,,0
2444846,110,Bitis cornuta,Many-horned Adder,97
2456653,110,Natriciteres variegata,Variable Marsh Snake,94
2458197,110,Amplorhinus multimaculatus,Cape Reed Snake,38
2459354,110,Dendrelaphis cyanochloris,Blue Bronzeback,65
2459750,110,Stenocercus ornatissimus,Lesser Ornate Whorltail Iguana,102
2467655,110,Anolis barkeri,Barker's Anole,109
2472570,110,Atractaspis engaddensis,Israeli Mole Viper,86
5225889,110,Ceratophora tennentii,Rhinoceros Agama,59
5789566,110,Dinarolacerta mosorensis,Mosor Rock Lizard,54
5960927,110,Trimeresurus gracilis,Kikuchi Habu,
8077206,110,Acanthodactylus aegyptius,,25
8540384,110,Cnemidophorus ruatanus,Central American Whiptail,
9950263,110,Mecistops leptorhynchus,Central African Slender-snouted Crocodile,
5220399,110,Claudius angustatus,Narrow-bridged Musk Turtle,106
10997132,109,Chlorosoma viridissimum,Common Green Racer,78
11064223,109,Diploderma brevipes,Short-legged Japalure,78
2447130,109,Pseudothecadactylus australis,Cape York Pad-tail Gecko,31
2449643,109,Acanthophis rugosus,Rough-scaled Death Adder,100
2449963,109,Oxyuranus microlepidotus,Fierce Snake,31
2450248,109,Pseudonaja guttata,Speckled Brown Snake,29
2451272,109,Sceloporus megalepidurus,Cursorial Spiny Lizard,83
2457896,109,Boiga beddomei,Beddome's Cat Snake,76
2462598,109,Glaphyromorphus crassicauda,Cape York Mulch-skink,
2463129,109,Egernia richardi,Bright Crevice-skink,31
5789511,109,Daboia mauritanica,Moorish Viper,102
5789626,109,Plestiodon dugesii,Duges' Skink,107
7407833,109,Afrotyphlops lineolatus,Common Lined Worm Snake,66
8888655,109,Scelotes bipes,Common Burrowing Skink,45
9611470,109,Mastigodryas alternatus,,
7775786,109,Elseya flaviventralis,Yellow-bellied Snapping Turtle,
2446285,108,Gehyra koira,King’s Rock Gehyra,34
2447322,108,Gekko vittatus,Lined Gecko,58
2450075,108,Cryptophis nigrostriatus,Black-striped Snake,45
2450398,108,Calyptommatus leiolepis,,1
2454035,108,Dipsina multimaculata,Dwarf Beaked Snake,69
2457070,108,Scaphiodontophis annulatus,Guatemala Neckband Snake,92
2467519,108,Anolis tolimensis,,75
2468972,108,Eremias grammica,Reticulate Racerunner,62
2469826,108,Sinomicrurus sauteri,Oriental Coral Snake,106
2470679,108,Varanus glauerti,Kimberley Rock Monitor,49
5221999,108,Furcifer antimena,Antimena Chameleon,105
5959728,108,Leptotyphlops incognitus,Incognito Thread Snake,22
5959968,108,Hemidactylus depressus,Srilanka Leaf-toed Gecko,83
7575809,108,Pseudoferania polylepis,Macleay's Mud Snake,48
7853005,108,Letheobia simoni,Israeli Worm Snake,104
7994097,108,Leposternon polystegum,Bahia Worm Lizard,106
8093424,108,Liopholis margaretae,Centralian Ranges Rock-skink,10
9497500,108,Tantilla semicincta,Ringed Centipede Snake,75
2444964,107,Bothrocophias hyoprora,Hognose Lancehead,73
2450562,107,Arthrosaura kockii,,73
2452643,107,Phyllorhynchus browni,Maricopa Leafnose Snake,101
2456240,107,Sibynophis collaris,Common Blackhead/collared Many-toothed Snake,98
2465136,107,Acrantophis dumerili,Dumeril's Boa,86
5959882,107,Hemidactylus persicus,Persia Leaf-toed Gecko,2
5960090,107,Cyrtodactylus tuberculatus,Tuberculated Ring-tailed Gecko,52
5960745,107,Acanthosaura coronata,,88
2441403,107,Mecistops cataphractus,African Gavial,44
2456638,106,Hormonotus modestus,Uganda House Snake,104
2460514,106,Liolaemus gravenhorstii,Gravenhorst's Tree Iguana,102
2460529,106,Liolaemus gracilis,Graceful Tree Iguana,98
2461383,106,Scincella gemmingeri,Cope’s Forest Ground Skink,102
2464853,106,Lygisaurus aeratus,Large-disced Litter-skink,4
2468522,106,Iberolacerta galani,Galan's Rock Lizard,19
5223480,106,Dipsas andiana,,91
5960643,106,Latastia longicaudata,Common Long-tailed Lizard,89
7649223,106,Trimeresurus cardamomensis,Cardamom Mountains Green Pitviper,89
7889939,106,Epicrates assisi,,104
8365840,106,Anolis charlesmyersi,,95
8433859,106,Bothrops taeniatus,Speckled Forest Pit Viper,64
9522387,106,Chironius flavolineatus,Boettger's Sipo,94
9905452,106,Boaedon mentalis,African House Snake,54
2444110,105,Trimeresurus erythrurus,Bamboo Pitviper,63
2444269,105,Porthidium dunni,Dunn's Hognose Viper,103
2446864,105,Strophurus krisalys,Kristin's Spiny-tailed Gecko,45
2447445,105,Phelsuma guttata,Speckled Day Gecko,88
2448889,105,Calumma nasutum,Nose-horned Chameleon,65
2449519,105,Demansia olivacea,Marble-headed Whip Snake,6
2457787,105,Lycophidion jacksoni,Western Jackson's Wolf Snake [Occidentale],
2459796,105,Stenocercus varius,Keeled Whorltail Iguana,58
5220834,105,Bothrops neuwiedi,Jararaca Pintada,88
5222555,105,Oligodon ornatus,Ornate Kukri Snake,20
5225736,105,Eryx jayakari,Arabian Sand Boa,
5227081,105,Calliophis maculiceps,Speckled Coral Snake/small Spotted Coral Snake,104
6066789,105,Woodworthia chrysosiretica,Gold-stripe Gecko,87
7689752,105,Cryptoblepharus ruber,Tawny Snake-eyed Skink,21
2444189,104,Trimeresurus hageni,Hagen's Pitviper,102
2446451,104,Lepidoblepharis buchwaldi,,38
2449694,104,Cacophis churchilli,Northern Dward-crowned Snake,67
2452573,104,Hapsidophrys lineatus,Black-lined Green Snake,
2456368,104,Clonophis kirtlandii,Kirtland's Snake,102
2457383,104,Rhamphiophis oxyrhynchus,Western Beaked Snake,18
2465890,104,Calotes liolepis,Srilanka Agama,76
2466930,104,Anolis trinitatis,Saint Vincent's Bush Anole,81
2467081,104,Anolis alutaceus,Monte Verde Anole,69
2467377,104,Anolis terraealtae,Les Saines Anole,
4821306,104,Anilios australis,Southern Blind Snake,75
5223469,104,Dipsas gracilis,Graceful Snail-eater,62
5960604,104,Scincus mitranus,Arabian Sand Skink,
8392187,104,Trapelus agnetae,Northern Arabian Plain Agama,92
11136322,103,Cyrtodactylus zebraicus,Pegu Bent-toed Gecko,
11215948,103,Lygosoma siamense,Siamese Supple Skink,90
2446288,103,Gehyra catenata,Chain-backed Dtella,20
2446441,103,Lepidoblepharis duolepis,,101
2446870,103,Strophurus strophurus,Western Spiny-tailed Gecko,77
2454520,103,Lycodonomorphus laevissimus,Dusky-bellied Water Snake,24
2457673,103,Helicops carinicaudus,Wied's Keelback,57
2461368,103,Scincella silvicola,Taylor’s Ground Skink,97
2469656,103,Meroles ctenodactylus,Giant Desert Lizard,45
2470940,103,Chamaesaura aenea,Coppery Grass Lizard,17
2472560,103,Atractaspis dahomeyensis,Mole Viper,0
5225657,103,Morelia bredli,Centralian (Carpet) Python,34
5227092,103,Calliophis nigrescens,Black Coral Snake,71
5959329,103,Rhadinaea taeniata,Pine-oak Snake,100
5960330,103,Hydrophis coggeri,Cogger's Sea Snake,78
6161164,103,Riopa albopunctata,White-spotted Supple Skink,87
7462112,103,Paralaudakia microlepis,Smallscaled Rock Agama,3
2452317,102,Drymarchon couperi,Blue Bull Snake,83
2462191,102,Ophiomorus punctatissimus,Greek Snake Skink,69
2468751,102,Darevskia portschinskii,River Kura Lizard,100
7442138,102,Amalosia jacovae,Clouded Gecko,43
7860821,102,Liolaemus aparicioi,,102
8002957,102,Bradypodion atromontanum,Swartberg Dwarf Chameleon,67
8963587,102,Tympanocryptis condaminensis,Condamine Earless Dragon,19
9346762,102,Craspedocephalus puniceus,Ashy Pit Viper,
9460894,102,Ptyodactylus orlovi,Orlov's Fan-footed Gecko,83
2443610,102,Siebenrockiella crassicollis,Black Marsh Turtle,88
10819206,101,Pholidoscelis griswoldi,Antigua Bank Groundlizard,90
2445184,101,Saltuarius salebrosus,Rough-throated Leaf-tail Gecko,33
2448938,101,Calumma malthe,,94
2449292,101,Rieppeleon brevicaudatus,Bearded Pygmy Chameleon,
2451128,101,Petrosaurus repens,,100
2451221,101,Sceloporus bicanthalis,Trans Volcanic Bunchgrass Lizard,94
2454849,101,Drymobius rhombifer,Esmarald Racer,76
2456705,101,Dipsadoboa unicolor,Günther's Green Tree Snake,11
2457240,101,Dolichophis schmidti,Red-bellied Racer,88
2459833,101,Stenocercus chota,,7
2463824,101,Lankascincus fallax,Peters' Tree Skink,78
2469941,101,Elapsoidea semiannulata,Angolan Garter Snake,98
5223360,101,Nerodia harteri,Brazos River Water Snake,99
5224413,101,Tachymenis peruviana,Peru Slender Snake,93
5225939,101,Trapelus savignii,Savigny's Agama,0
7438320,101,Trioceros rudis,Coarse Chameleon,
9319067,101,Chilabothrus angulifer,Cuban Boa,67
9437485,101,Enyalioides oshaughnessyi,O'shaughnessy's Dwarf Iguana,77
12211792,100,Oligodon tillacki,Tillack’s Kukri Snakes,
2445035,100,Tarentola boehmei,Morocco Wall Gecko,3
2449160,100,Bradypodion taeniabronchum,Elandsberg Dwarf Chameleon,42
2453174,100,Philothamnus carinatus,Thirteen-scaled Green Snake,93
2456949,100,Leptodrymus pulcherrimus,Striped Lowland Snake,96
2459608,100,Ctenosaura bakeri,Baker's Spinytail Iguana,81
2461992,100,Oligosoma otagense,Otago Skink,66
2462235,100,Ctenotus pulchellus,Red-sided Ctenotus,18
2467452,100,Urostrophus vautieri,Brazilian Steppe Iguana,90
2470682,100,Varanus caudolineatus,Stripetail Monitor,11
5225006,100,Acontias gracilicauda,Slendertail Lance Skink,19
7342614,100,Liopholis pulchra,South-western Rock-skink,93
9486305,100,Crotalus morulus,Tamaulipan Rock Rattlesnake,
11116805,99,Boaedon mendesi,,
2447730,99,Nephrurus deleani,Pernatty Knob-tail,27
2452599,99,Dendrophidion clarkii,Clark's Forest Racer,92
2453235,99,Xenodermus javanicus,Rough-backed Litter Snake/xenodermine Snake,99
2456040,99,Dasypeltis fasciata,Central African Egg-eating Snake,94
2460476,99,Liolaemus chacoensis,Chaco Tree Iguana,83
2461894,99,Coggeria naufragus,Fraser Island Sand Skink,0
2462272,99,Ctenotus decaneurus,Ten-lined Ctenotus,10
2463523,99,Cryptoblepharus eximius,,82
2467185,99,Anolis danieli,,98
2467321,99,Anolis eulaemus,Good Anole,98
5222796,99,Lycodon fasciatus,Banded Wolf Snake,93
5959519,99,Psammophis rukwae,Rukwa Sand Racer,9
5960759,99,Acanthosaura crucigera,Boulenger's Pricklenape,75
7459375,99,Dipsas bucephala,Neotropical Snail-eater,18
9268064,99,Heloderma exasperatum,Rio Fuerte Beaded Lizard,29
8104604,99,Chelonoidis chathamensis,San Cristobal Giant Tortoise,78
11910812,98,Craspedocephalus macrolepis,Large-scaled Pit Viper,
2447277,98,Asaccus elisae,Werner's Leaf-toed Gecko,9
2460090,98,Eurolophosaurus nanuzae,Rodrigues' Lava Lizard,85
2462000,98,Oligosoma zelandicum,Brown Skink,71
5220818,98,Bothrops leucurus,Whitetail Lancehead,97
5221652,98,Pristurus celerrimus,Bar-tailed Semaphore Gecko,98
5221964,98,Furcifer balteatus,Two-banded Chameleon,93
5225379,98,Trachylepis planifrons,Tree Skink,93
5960009,98,Hemidactylus prashadi,Bombay Leaf-toed Gecko,94
7988139,98,Liburnascincus mundivensis,Outcrop Rainbow-skink,18
9510913,98,Mediodactylus heterocercus,Asia Minor Thin-toed Gecko,77
2443436,98,Cyclemys dentata,Asian Leaf Turtle,61
8336846,98,Macrochelys suwanniensis,Suwannee Alligator Snapping Turtle,9
9004290,98,Gopherus evgoodei,Goode's Thornscrub Tortoise,68
2445368,97,Sphaerodactylus graptolaemus,Costa Rica Least Gecko,92
2455874,97,Boaedon virgatus,Dark-bellied House Snake,87
2457768,97,Lycophidion semicinctum,,92
2459848,97,Stenocercus fimbriatus,Western Leaf Lizard,68
2466362,97,Phrynocephalus maculatus,Blacktail Toadhead Agama,6
2470341,97,Naja pallida,African Cobra,93
5225059,97,Carlia fusca,Brown Four-fingered Skink,69
5843336,97,Lucasium immaculatum,Pale-striped Ground Gecko,
7993630,97,Trioceros bitaeniatus,Side-striped Chmeleon,
9293510,97,Epibator nigrofasciolatus,Green-bellied Tree Skink,78
2441960,97,Chelodina steindachneri,Steindachner's Snakeneck Turtle,
2443104,97,Graptemys gibbonsi,Pascagoula Map Turtle,5
11055867,96,Ptyas multicincta,Many-banded Green Snake,
2443752,96,Atheris squamigera,African Bush Viper,57
2445338,96,Sphaerodactylus argus,Ocellated Dwarf Gecko,71
2452620,96,Meizodon semiornatus,Semiornate Smooth Snake,64
2458382,96,Zamenis lineatus,Striped Aesculapian Rat Snake,27
2459348,96,Dendrelaphis subocularis,Burmese Bronzeback,94
2464692,96,Lerista frosti,Centralian Slider,7
2468051,96,Polychrus femoralis,Werner's Bush Anole,68
5220806,96,Bothrops lanceolatus,Martinique Lancehead,8
5959301,96,Opisthotropis lateralis,Tonkin Mountain Keelback,95
6066781,96,Lucasium maini,Main's Ground Gecko,36
8088566,96,Anolis serranoi,Serrano's Anole,57
9070407,96,Crenadactylus horni,Central Uplands Clawless Geckos,8
9219837,96,Ovophis monticola,Mountain Pit Viper,92
9265273,96,Chilabothrus striatus,Hispaniolan Boa,88
2450136,95,Aipysurus fuscus,Dusky Seasnake,0
2454008,95,Uromacer catesbyi,Blunt-headed Hispaniolan Vinesnake,78
2461871,95,Ateuchosaurus chinensis,Chinese Ateuchosaurus,
2466589,95,Salea anamallayana,Anaimalai Salea,91
2468222,95,Diploglossus monotropis,,75
2469722,95,Ophisops leschenaultii,Leschenault's Lacerta,61
2470625,95,Crotaphytus nebrius,Sonoran Collared Lizard,85
5959587,95,Xenodon severus,Amazon False Fer-de-lance,51
5959841,95,Phyllodactylus baurii,Baur's Leaf-toed Gecko,
8964858,95,Pseudalsophis occidentalis,,
9487120,95,Hebius monticola,Wynad Keelback,
